"true_ci","total_size","gs_lambda","gs_ci","se_gs_ci","cc_ci","se_cc_ci","mb_ci","se_mb_ci","nv_ci","se_nv_ci"
0.5,2500,0.594871537099446,0.497458126341827,0.014566838554847,0.42256582576969,0.0446981780652691,0.441919096268505,0.0319871541085325,0.290089719000729,0.0151718111750962
0.5,2500,0.598057614025218,0.486737875661721,0.0148305686910789,0.471598791894766,0.0484296636025225,0.468805781479257,0.0359154697998775,0.298327334754105,0.0149058180190609
0.5,2500,0.604294802607169,0.468878300140677,0.0146184137860422,0.446009554725155,0.0511921989049084,0.433612491747244,0.0298280225522913,0.292912096942537,0.0155041452100471
0.5,2500,0.608833091205295,0.485906745714908,0.0145156122516491,0.47775085044571,0.0514888301397122,0.447312171169805,0.0298551724411999,0.294263700792291,0.0156971190742684
0.5,2500,0.579815853154537,0.488600795929648,0.0136512099250025,0.407501213538251,0.041914875703732,0.489970813701124,0.0461868369747887,0.278889381671435,0.0142232706566926
0.5,2500,0.602258295913327,0.503268672685043,0.0162186942957115,0.483941911340767,0.0568425421826334,0.443844164127655,0.027738271818232,0.306529443143456,0.0158415291762863
0.5,2500,0.591867240426759,0.503317258601097,0.015599302317881,0.391040057060637,0.049296134224952,0.517701189900681,0.0485438314210568,0.293724127834907,0.0157270913516048
0.5,2500,0.595001484256238,0.505377562540917,0.0153895753946584,0.546303302757164,0.0721654750788235,0.50707767009624,0.0433019360723629,0.284399661437902,0.0154206850339733
0.5,2500,0.594540764054522,0.506670275441494,0.0153761737638087,0.535633999579675,0.0700075068204914,0.545272803789051,0.0463973446035303,0.29846075987591,0.0154242565955635
0.5,2500,0.579553176376508,0.502841566441444,0.0150711680633439,0.447477901671732,0.0506161353492695,0.511472749649183,0.0424121811348601,0.299880222792271,0.0156542301969415
0.5,2500,0.581790780062525,0.503365012108265,0.0154356095920646,0.490862876099467,0.053538335749293,0.444636084102264,0.0322249239128966,0.289088088864679,0.0158128381479444
0.5,2500,0.60935431292069,0.5036765253864,0.0147765086818535,0.458775882685956,0.0469649778681488,0.518287725200863,0.0354952236766987,0.329199524841492,0.0154496210658115
0.5,2500,0.602274966123995,0.512698218375747,0.0152860705149526,0.638633972825865,0.0767934620914276,0.4520395029931,0.0337353626032852,0.298862535479916,0.0138256433942662
0.5,2500,0.591917889266862,0.481223121952482,0.0147427582663407,0.495070578940374,0.0618460804285984,0.450252612975728,0.0347159166857194,0.273157895740335,0.014784785109289
0.5,2500,0.565894969263195,0.485876506018568,0.0150433166162329,0.52196029162041,0.0632384746814536,0.486203588069094,0.0414824925057582,0.262604870619606,0.0146589593327313
0.5,2500,0.601702117904339,0.506245991095035,0.0157408575226366,0.49768701139976,0.0526008973710639,0.473435422632707,0.0345901492196171,0.30307293809466,0.0154452737349288
0.5,2500,0.568845943687351,0.501851694559419,0.0152601336508089,0.513204088072022,0.0569975056734132,0.486616788830948,0.042802432243113,0.280705227571219,0.0149842217476686
0.5,2500,0.573665720458515,0.489607673473698,0.0149604569064105,0.548854736284323,0.0663283076965032,0.482127778273513,0.0411578835703856,0.269586745442935,0.0146811408668713
0.5,2500,0.608965538202486,0.508017953907532,0.0162227099805939,0.508548559423864,0.0556309893926398,0.526843489379359,0.0432030684845302,0.304983627445162,0.0153513139311093
0.5,2500,0.585380129244821,0.484204851490588,0.0142583431190195,0.42951090132154,0.0492737943582844,0.467419260897132,0.0372477983240192,0.275027692729221,0.0153107516110217
0.5,2500,0.60529193940671,0.496360925907133,0.0145838533014095,0.46868606474732,0.0486685748779283,0.549185932709062,0.0445241599191502,0.32128804524792,0.0159871609311318
0.5,2500,0.577228817860611,0.511266447373162,0.0147683828591666,0.519523732145822,0.0568525130735914,0.56036788008679,0.0458134599277376,0.31187093641657,0.0161897747651333
0.5,2500,0.598170394075263,0.481808135017679,0.0149176150993044,0.479656865202658,0.0524138778792485,0.480848155942006,0.0375386139061419,0.29090322435195,0.0154333793132235
0.5,2500,0.593616270850603,0.490125444697039,0.0157794868297354,0.523302669381522,0.0614091851851793,0.576580122744876,0.0614685284368748,0.289299568200527,0.0164949689485394
0.5,2500,0.561599043071847,0.506167852445513,0.0150844792916982,0.570643004662504,0.0635234072411205,0.46677031071116,0.0350067598617177,0.281443834356101,0.0154415366875103
0.5,2500,0.586044316487091,0.497860784463807,0.0147376813742246,0.459956028437927,0.0547425307465963,0.446917753555704,0.0335244742990487,0.282070714313679,0.0148328046386632
0.5,2500,0.599273898123824,0.513041351858283,0.0145559615201278,0.453072802653502,0.0480548626241096,0.489512785424935,0.0362335914244411,0.309943122478704,0.016083556210861
0.5,2500,0.562228675684588,0.495231365073945,0.0155180039600962,0.493063530768973,0.0499400974100958,0.464411407940228,0.0323996393187804,0.299503717206829,0.0150735227799161
0.5,2500,0.583944859127178,0.505165453302464,0.0165177745563485,0.530257064557398,0.0558183074885753,0.509338395643647,0.0376248693397355,0.295131427954553,0.0160571102485982
0.5,2500,0.589142416694787,0.524169844587758,0.015181238150194,0.546122336244999,0.0599474860738849,0.498067663935291,0.038991280041399,0.307463766397559,0.0153395424144349
0.5,2500,0.587267587082814,0.501621005744782,0.015532774769986,0.571296520254944,0.0628274547944935,0.470107789411686,0.0306912919282239,0.311165413147074,0.0152580896966804
0.5,2500,0.574392270078763,0.502418037213724,0.0156615936982102,0.503006650429241,0.0557763624085059,0.523787748007068,0.0435478127563982,0.288813744176766,0.0161014528552512
0.5,2500,0.575890755054521,0.492659570309568,0.0138814613614505,0.50102037570667,0.0518100629341292,0.53464108667766,0.0465602691569729,0.293395235142246,0.0151533806391524
0.5,2500,0.585013613474178,0.501177681145537,0.0150073809325276,0.477099579736811,0.0621634599964846,0.487945179197712,0.0403362568683955,0.277780908795633,0.0153323920324038
0.5,2500,0.588598010591682,0.502588136799091,0.016454703676285,0.43355061624091,0.0499286433226843,0.442375328756799,0.0311562906973577,0.299088766327925,0.0158657066239594
0.5,2500,0.595327494164399,0.493928039362046,0.0155635733993041,0.579285894282939,0.0759468235582004,0.448657346071538,0.0295510397706167,0.302588425020056,0.0160543704348593
0.5,2500,0.588858410249346,0.484286846808617,0.014649967006144,0.558495145097385,0.0747734204040122,0.46514425544165,0.0372143022836721,0.273405009099006,0.0158288056190469
0.5,2500,0.600413707074193,0.512701801062336,0.0153041542535385,0.493972914837693,0.0621907500202591,0.555450604105257,0.045984681704463,0.314403715041444,0.0154471529025495
0.5,2500,0.577961569849851,0.525737951481469,0.0157418287601882,0.601891267937544,0.0700337699356533,0.521362709418974,0.0377813026390332,0.316760453787906,0.015839974414569
0.5,2500,0.614058037961286,0.516799690131896,0.0162443242541059,0.518723019246857,0.0650978452388062,0.537891368931233,0.0423883469713764,0.315051704302649,0.0157310045350546
0.5,2500,0.608049029127845,0.485928734664264,0.0144921645341964,0.440670746818685,0.0540379099861778,0.520620816937484,0.0467703560853591,0.295688220205615,0.0154978071651429
0.5,2500,0.592327141940343,0.505024370274187,0.0144131644685495,0.48342757667966,0.048203968189099,0.491967274978652,0.0399999329647225,0.297325783200095,0.0159313892989514
0.5,2500,0.588525771732124,0.515081303919955,0.0155516574363176,0.422785111275783,0.043973026820361,0.496307624824477,0.0365257148988049,0.309658164820552,0.016826072864068
0.5,2500,0.62409018625443,0.53371860241555,0.0154523216193888,0.503467266013961,0.0515300382535501,0.536212764760512,0.0388444410995464,0.331063037045478,0.0155325015923098
0.5,2500,0.615397222815556,0.526554396835327,0.0157520368307704,0.50919053849812,0.0522654599139647,0.47332048377534,0.0293738781586536,0.328292996877321,0.0169500167564402
0.5,2500,0.608435506757681,0.497677369932948,0.0149778560719915,0.498525401265095,0.0612439453134913,0.485304338643444,0.0354368419955034,0.29905080053928,0.0151135336031317
0.5,2500,0.587250806280129,0.517912885469323,0.0148077776061098,0.555543578358586,0.0672900944302573,0.567618214517465,0.050888989382259,0.301858349429645,0.0148361239508142
0.5,2500,0.602102349648376,0.475622301127102,0.0149146640442843,0.466880739905782,0.0543644127423144,0.467799218769197,0.035383193900503,0.287194494051569,0.0150679545136574
0.5,2500,0.573201583424253,0.503307840670719,0.0157497126338127,0.51517334840001,0.0635852300556058,0.491955262550739,0.0374501051259447,0.289302530585895,0.0152970054805706
0.5,2500,0.5979100013296,0.508032264164424,0.0150533261415756,0.564051244082374,0.0613753879305756,0.495980337275972,0.037698398375226,0.295966442273268,0.0149505672922022
0.5,2500,0.600578274908524,0.51674873250044,0.0158478926817847,0.656048698133391,0.0734883483024762,0.471796230595225,0.032398344780387,0.3155390273239,0.0152046893493256
0.5,2500,0.595858178409309,0.49898231724877,0.015265713830413,0.486959599533011,0.0608330827642168,0.474129192137711,0.0376435706344358,0.29096157942242,0.0157980088918483
0.5,2500,0.601420771043323,0.486490550392876,0.0156371305497398,0.450357482567797,0.0529483621468859,0.528633615360483,0.0465280498298747,0.302982989965298,0.0161430726215278
0.5,2500,0.588343745718999,0.501538516641128,0.0150321870193388,0.479534176258836,0.049882500009742,0.476847484243195,0.0342724693047408,0.300042730664572,0.0150178405850502
0.5,2500,0.592023351811736,0.489239237588431,0.0153910997442378,0.555473651065211,0.0602546706375248,0.44451687378183,0.032554208096336,0.282256787781185,0.0163248117080557
0.5,2500,0.580409978049596,0.47675755786426,0.0146520901285352,0.546024139709233,0.05780098672461,0.454058319653199,0.0350076120990067,0.280971585584381,0.0146782512678999
0.5,2500,0.580591290590607,0.532109052100664,0.0156376363427554,0.456825535352167,0.0451033916730347,0.68339915940188,0.0840579584220826,0.307884245385332,0.0162491405943305
0.5,2500,0.576867245706759,0.513158889178191,0.0160772311901278,0.529549083077766,0.0669262679384347,0.456603859513794,0.0346785576172947,0.291930467816183,0.0169999697597103
0.5,2500,0.588511197393792,0.50464882598589,0.0148787181797978,0.466247935428439,0.0509752322250685,0.539112046608809,0.0474913008609796,0.298309772922026,0.0153929413832297
0.5,2500,0.610918619346979,0.523996670853,0.0153403632807576,0.541899514831307,0.0668360389811794,0.529317568666465,0.0365291165794791,0.328119279446246,0.0163992148621273
0.5,2500,0.573843478694957,0.484828957391944,0.0145755352270955,0.360161737313905,0.0426962432277882,0.443057678358304,0.0349195212578232,0.264677587366395,0.0152732902812991
0.5,2500,0.577391908062705,0.516128598667805,0.0156478652309348,0.556873671658059,0.0661028111438312,0.514768512240998,0.0406753920601493,0.293754091574527,0.0159456860684675
0.5,2500,0.603367215130754,0.485855183791947,0.014181720214195,0.460262338894761,0.0491481414955933,0.452525819370873,0.0305937484781209,0.294698229308679,0.0148446565976469
0.5,2500,0.614270321643251,0.494683051435775,0.0155552637830862,0.46150489216509,0.058149518996115,0.569369644188697,0.049928280918608,0.318651023156479,0.0155624614296058
0.5,2500,0.587001856736297,0.488074350618996,0.0142922384917427,0.404389794620513,0.0465015881740391,0.43604247868923,0.0318726606126663,0.283158938593002,0.0153922037453247
0.5,2500,0.60128899911824,0.501341593900338,0.0149966451983883,0.493831217253299,0.0543591853256679,0.573884930207792,0.0538546053938918,0.305154134478575,0.0150991525533514
0.5,2500,0.605277819724451,0.492401913028434,0.0152517405611467,0.515037942990288,0.0583286269110769,0.446441963947688,0.0292957896632537,0.303298748617524,0.0152494676212908
0.5,2500,0.588907774225244,0.526119544602133,0.0165776435793591,0.521921915813907,0.0589743624454181,0.466394201970881,0.0320052430280147,0.304194464271518,0.0151650804999152
0.5,1000,0.608834108834109,0.496511453138108,0.0249459695945274,0.544428099305853,0.0943603089172258,0.497123501316078,0.0581566470740466,0.317601053047317,0.0228031960431927
0.5,1000,0.598836838836839,0.497391293034417,0.0248799872742814,0.491161428647472,0.077996380293343,0.558404533513798,0.0833711297691127,0.2933774763762,0.0247983798687158
0.5,1000,0.566240846240846,0.532313734470065,0.0253973111256627,0.442981740500099,0.0999186809733041,0.534999094160788,0.0674087071221641,0.314611306346581,0.0253125177580074
0.5,1000,0.611194619194619,0.519963836904852,0.0237450903342074,0.497179948490153,0.0929552815044939,0.459447507769393,0.0508245766529236,0.314194597292552,0.0250314647274284
0.5,1000,0.62828614028614,0.506332906577411,0.0229255409341574,0.469046233610245,0.0813947658337576,0.592862928858655,0.0757859048071431,0.323195511387384,0.0269713608177397
0.5,1000,0.594935886935887,0.492987304373841,0.0241038160463781,0.467173796929403,0.0818367284931334,0.556196071956284,0.0879960044592723,0.300545981957376,0.0250566009434531
0.5,1000,0.6202868002868,0.510871189234208,0.0259577119092961,0.48742284492993,0.0697233040998138,0.563027227423692,0.0747295214370309,0.323092262509825,0.0242763497356185
0.5,1000,0.58001446001446,0.557845602148199,0.0244450232968518,0.672282234614106,0.123335530243966,0.533647392950404,0.0604172264723027,0.332324188099888,0.024792203448334
0.5,1000,0.601245985245985,0.491533243794845,0.0229642533523639,0.502266635230548,0.0956307526054021,0.47568193386942,0.0496055168713226,0.297666242449389,0.0232288385307678
0.5,1000,0.605758985758986,0.485718628860142,0.0253911876231691,0.423591799039174,0.0792312476534623,0.54792142145666,0.0678220296198777,0.313857698387458,0.0253323203401863
0.5,1000,0.633380697380697,0.5614592319984,0.0296238546493123,0.536596485168989,0.114050509658273,0.604256395601463,0.072748172389439,0.360969825571282,0.0285942310153612
0.5,1000,0.619058695058695,0.492618751313272,0.0249841665369637,0.439248250978324,0.0863226560170687,0.382230544626726,0.0411146576120201,0.275554384764274,0.024607202666172
0.5,1000,0.607308943308943,0.483571666344442,0.0232661497382924,0.63023210967454,0.122896815375781,0.527032031021721,0.0657905723688094,0.305315621015826,0.025738104308258
0.5,1000,0.580992076992077,0.494646434160096,0.0235385458837275,0.346325676748976,0.0651622960347818,0.487799201057166,0.0650910784136548,0.281014769386763,0.0226983198276147
0.5,1000,0.581096633096633,0.473372763388611,0.0260452151424972,0.361202145098532,0.079645322308176,0.434221652292914,0.0583408819204689,0.263932932098817,0.0227179373218905
0.5,1000,0.615515523515524,0.496131417504664,0.0243197082347696,0.607139244871716,0.114577272456548,0.46361192737994,0.0526186003764783,0.295932358772482,0.0240477609019848
0.5,1000,0.570552138552139,0.528935870149603,0.0249044749097916,0.66353074444271,0.141161477247174,0.489187721804502,0.0603871947029338,0.289188976102197,0.025558439985514
0.5,1000,0.623547119547119,0.520635327962727,0.0249167957963343,0.452121263768689,0.083905824841297,0.445722874209234,0.0553615149648659,0.277726146558306,0.0250028241934768
0.5,1000,0.589617313617314,0.508600563101262,0.0222866235374476,0.348714637714127,0.0631780046980177,0.577569991945475,0.0884341102310016,0.30047919083379,0.0251121095269794
0.5,1000,0.586648642648643,0.510577554901221,0.0239399856050675,0.572897982599081,0.116887575143923,0.44600520408112,0.0488081984714146,0.299613443163672,0.02577622488182
0.5,1000,0.548349392349392,0.502033485073612,0.0256055373362021,0.665681355266184,0.153236034346941,0.645865333961726,0.134473380511293,0.261433602995894,0.0233020915430701
0.5,1000,0.619505287505287,0.51550068140617,0.0250647843142992,0.499439636230855,0.089060149102693,0.463358415155374,0.0531126304030042,0.320309308059578,0.0260234801071233
0.5,1000,0.608668196668197,0.479851350081235,0.0231783399319152,0.506811038386633,0.107619379880353,0.457186086925807,0.059623216530108,0.28589067868983,0.0236216633039715
0.5,1000,0.593824397824398,0.522566138627829,0.0259654984243679,0.635308474057095,0.101791278724455,0.505555484568747,0.0562077000724593,0.313033279297659,0.0260396472734451
0.5,1000,0.620041388041388,0.495855487761873,0.0245467829720992,0.538265628121909,0.0788438562113333,0.529680728797334,0.0641962276508325,0.326585847822644,0.0261247943889028
0.5,1000,0.58643023043023,0.451645942561121,0.0230850033785322,0.647519847358151,0.114105995557684,0.411515589063968,0.0471514087229755,0.268506398084621,0.0220306179505999
0.5,1000,0.598339714339714,0.489114816929028,0.0221749014950086,0.27790988340132,0.0549446875436854,0.538208875292931,0.0907067688635309,0.271120622443466,0.0226454653455789
0.5,1000,0.5604878004878,0.479762231622402,0.0221265929919365,0.580826033478225,0.103227677305075,0.638341070622573,0.121739090838141,0.270788396704259,0.0229863886742962
0.5,1000,0.660706992706993,0.490916658614006,0.0250736586627051,0.431889212086134,0.0880865166023189,0.506421299243274,0.0502973758534614,0.338565589054131,0.0240303587058086
0.5,1000,0.618732162732163,0.49255662226483,0.0256765510907082,0.463309842911866,0.0911805643266138,0.471239204303891,0.0473328592135618,0.318382665812513,0.0266620789350443
0.5,1000,0.606879618879619,0.513091300101964,0.0251914056159242,0.46738344999305,0.0890983863180446,0.515791202817613,0.0621648223100396,0.309772761890188,0.0247135057108273
0.5,1000,0.590081318081318,0.502903112164022,0.0236547102286394,0.571945724788425,0.119590703687516,0.470683537382935,0.0549424938830554,0.306425308274937,0.0242957335555628
0.5,1000,0.60811688011688,0.499183037682047,0.0230593015924154,0.555949179694208,0.125647930202139,0.526212400749078,0.0825078553841109,0.278926625466876,0.0225906338608396
0.5,1000,0.601714453714454,0.534837126941599,0.0255555342550519,0.625502447418702,0.108625632587054,0.512647876626483,0.0615808747156315,0.322637568424921,0.0255926982741109
0.5,1000,0.596267612267612,0.50057940841224,0.0233326721345446,0.495593085745724,0.0950184353631453,0.692162990771374,0.133696728281632,0.298151695858693,0.0254857854011258
0.5,1000,0.605101253101253,0.529990625667594,0.0255016139326383,0.520353115696269,0.0843277704968146,0.483564079871111,0.0575015380535911,0.312460182916259,0.0258677734638052
0.5,1000,0.589480609480609,0.499814984943665,0.0210791815326529,0.54158382950603,0.0918447402350121,0.583081282434571,0.103812058570496,0.286617136379109,0.0219816098591503
0.5,1000,0.589325953325953,0.513664991910318,0.023592818544701,0.64990863103105,0.130448659781411,0.509671333056357,0.0566009164928319,0.313797241284686,0.0237021161094326
0.5,1000,0.603122175122175,0.49214716431015,0.022410965108146,0.504605999468962,0.0985237831724661,0.560958376832411,0.0706087009674945,0.31250517976777,0.025456522211022
0.5,1000,0.592368496368496,0.455732346337022,0.0224043573719966,0.471045372945425,0.0791890344145072,0.408993702068477,0.0451853529521664,0.275516573936487,0.0227927292599585
0.5,1000,0.584039156039156,0.486025036138337,0.0234851225909721,0.488896048312903,0.10364268575659,0.415199894773612,0.0465624618413565,0.286597537227115,0.0245190882962451
0.5,1000,0.615026235026235,0.504076963095078,0.0237356740586789,0.462401907052668,0.0994087989598898,0.587831189027515,0.0788724882394386,0.310669229216542,0.0238392885721197
0.5,1000,0.582508494508495,0.53223154342842,0.026620914755539,0.405055837342369,0.0610587069775043,0.555941673719599,0.0805676659584208,0.313153698615223,0.0263133295751561
0.5,1000,0.600563928563929,0.429920691205688,0.0220057243865998,0.321099723467453,0.057133341928073,0.399635612423315,0.0455011695846206,0.254929426033186,0.0226008384877623
0.5,1000,0.639261231261231,0.532711746039453,0.0235969875473453,0.422768905540938,0.0718391168139866,0.623726912124158,0.0883694964552949,0.35967237772008,0.0264146691740562
0.5,1000,0.602574434574435,0.510115644787507,0.0253707849731124,0.587795907156373,0.131782200876634,0.457494819853287,0.0546463374096213,0.29802703963677,0.0231892857287323
0.5,1000,0.597093549093549,0.483487028308388,0.0223140820881258,0.621764114280369,0.130407629551135,0.461844674143305,0.0688903978546355,0.260768302378009,0.0239805342318666
0.5,1000,0.612027264027264,0.478193101767032,0.0245664030065824,0.491157584362976,0.094310430529341,0.417374931723793,0.0527666752466563,0.282908532400186,0.0260829316340391
0.5,1000,0.623714903714904,0.497405535405392,0.0263799330200579,0.480290926643146,0.100458856207003,0.504571116028692,0.0589266115759677,0.331593854573802,0.0254638475815518
0.5,1000,0.618216354216354,0.478419185175403,0.0210835629334671,0.54734988944753,0.113641961306223,0.51201847127934,0.0694281827008644,0.3095517228221,0.0232670104297168
0.5,1000,0.606716334716335,0.565898636508543,0.0267361157616388,0.643934411875168,0.129216192320056,0.582901158457002,0.0704771202554961,0.336644354639945,0.0291669274303677
0.5,1000,0.55356802956803,0.515706677395014,0.0253482858197323,0.743550152569437,0.145404862552269,0.516032028237059,0.0622778088114356,0.295583284446349,0.0252747353515344
0.5,1000,0.590557706557707,0.495076731856037,0.0253530277629636,0.495775449000311,0.0896324193499677,0.442738674966066,0.0550745213411604,0.261340698589087,0.0232067898337862
0.5,1000,0.609106281106281,0.534388760790593,0.0281114302420518,0.477173599398314,0.084724979610071,0.591109523537229,0.0848062155385426,0.318607599556446,0.0257607574809398
0.5,1000,0.591513471513471,0.530268840305147,0.0251772238330063,0.662174122674108,0.119777248309857,0.517152289537379,0.0637657727309677,0.314818639481497,0.0245097639609306
0.5,1000,0.598170586170586,0.506522278223084,0.0238824774565096,0.401354589603163,0.0759467677405499,0.587358785470657,0.0736232043455009,0.326725264820263,0.0225457724615552
0.5,1000,0.626910254910255,0.503821928427446,0.0220926231483863,0.433690074619375,0.0789837120935655,0.544605545051034,0.0536347708638723,0.34969045139594,0.0224359726271227
0.5,1000,0.604280896280896,0.477635015590382,0.0241546034974925,0.492614234720584,0.0924430448175732,0.482113499849383,0.0597993049218049,0.277936396982988,0.0242691134137798
0.5,1000,0.595370803370803,0.504214511620687,0.0236633817623954,0.481117422626611,0.0712220015089819,0.46002845703008,0.0539205216566327,0.296264424682732,0.0261641947583468
0.5,1000,0.592783348783349,0.512533839677224,0.024289895350387,0.470414217106913,0.0905855662042252,0.509001917801457,0.0617133434159431,0.314652238952714,0.0238510419299592
0.5,1000,0.56843578043578,0.512467202690275,0.0260294144667632,0.719517662393262,0.140116288422902,0.575036237628983,0.0890813116768673,0.293695637898586,0.0251852931668593
0.5,1000,0.56193030993031,0.54391508250287,0.027920392741136,0.590693146156781,0.125576331365685,0.618292328737096,0.118224899982134,0.314217513083574,0.0272909272148368
0.5,1000,0.589623073623074,0.549761808031262,0.025141779295487,0.47214978973068,0.0842740157179877,0.494766117341477,0.0569111078366051,0.325279595601438,0.025977387054378
0.5,1000,0.597166101166101,0.524449462848261,0.0253557549471964,0.51940442317103,0.0697847596271495,0.628829189756039,0.101184073779691,0.326161935424553,0.0271519342748355
0.5,1000,0.598449586449586,0.517447770141112,0.0233016267054946,0.610566117742268,0.105500223444461,0.503243561408375,0.0609880408697498,0.31494862148133,0.0229605758020626
0.5,1000,0.580025068025068,0.512741581423048,0.0216336972551754,0.477888417655347,0.0761335000118332,0.559377681576201,0.0762937385723522,0.321922543464187,0.0237210858242762
0.5,1000,0.556383916383916,0.504573103398313,0.0246277373840233,0.490584566255954,0.0972457516583846,0.550512997591162,0.0969103671138594,0.277882916533989,0.0250047805759448
0.5,1000,0.578568494568495,0.506023415444117,0.0248361941514933,0.442060449601829,0.0797050433863194,0.562311667081231,0.0820061665979963,0.287580223633377,0.02259176574031
0.5,1000,0.596211608211608,0.49464565055501,0.0224575872681808,0.355575249971531,0.0680853687495446,0.419966923659731,0.0478814747494113,0.28207231200807,0.023883441079945
0.5,1000,0.601447573447573,0.525214616196469,0.0225977277289607,0.469032129662064,0.0683676182408995,0.582094761019915,0.0876453878672017,0.308134580508943,0.0234504307269918
0.5,1000,0.624919764919765,0.482700168731442,0.0210776416538357,0.443973883030497,0.0831361344233652,0.489621332698561,0.0561805540983522,0.299169444424845,0.0236270143841479
0.5,1000,0.576496044496045,0.474837114943751,0.0216585398867454,0.440319659525734,0.0901658989738777,0.470955620066562,0.0664108334312408,0.259602147211737,0.0214475018784304
0.5,1000,0.6081554001554,0.5020616600834,0.0254219874419043,0.446975561391526,0.068105384113282,0.479176778857011,0.0529198468076135,0.317158729637054,0.0229398766863901
0.5,1000,0.598579510579511,0.452122946616075,0.0219338118630083,0.633303150562029,0.125469275371547,0.573635045054277,0.0993758475088772,0.276567196960671,0.0221008437835889
0.5,1000,0.597791697791698,0.495362579450071,0.0239295146110811,0.642469297554041,0.112307065722378,0.456056222421973,0.0610736417424715,0.282808966767274,0.0237849719299595
0.5,1000,0.590158598158598,0.497205249901964,0.0239794641859509,0.377942402451996,0.0666108400540164,0.509980254853824,0.077901807134413,0.271710443802419,0.0258494621697498
0.5,1000,0.594059718059718,0.509565212579754,0.0247691222237693,0.514820260927122,0.0930274370793108,0.52002264490067,0.0634706035532775,0.299040670644035,0.0256729282080166
0.5,1000,0.59008163008163,0.5122012161698,0.0247621330997693,0.723188411463096,0.156963596878702,0.554517084261792,0.0839727726151572,0.293057607677673,0.0241709806695139
0.5,1000,0.620678132678133,0.471609455714137,0.0223950975132109,0.486271699362434,0.0784748779729371,0.447676515536027,0.0505953381598866,0.280325591778008,0.0218290620332712
0.5,1000,0.605931341931342,0.516115898943621,0.0236956474068989,0.492409520570215,0.100031526143307,0.517689569644789,0.0681420523529501,0.30401722802977,0.0248217167757598
0.5,1000,0.583857415857416,0.495881559503875,0.0245314573708175,0.623497612843369,0.133546995105066,0.478375254814436,0.0659635988722337,0.285976298889153,0.0246949560420636
0.5,1000,0.606623430623431,0.488067430010004,0.0258155647419473,0.459850901324715,0.08053866420022,0.454755834108741,0.057505334838391,0.289322746771039,0.0234884471210917
0.5,1000,0.586341538341538,0.528523677870074,0.0263942007625543,0.422067111029628,0.0754172757209375,0.501279792832083,0.0603832777099558,0.325751993747441,0.0266488426527585
0.5,1000,0.592257136257136,0.508310768410141,0.0233363781814142,0.415039167415724,0.0754188881196015,0.534102466656258,0.0659173907239569,0.300084124542977,0.0253774117516989
0.5,1000,0.584449964449964,0.53592737333758,0.0276318274618051,0.452039642442798,0.105807069340582,0.683997265386221,0.145752835169375,0.29781991579022,0.0261005947830078
0.5,1000,0.636966072966073,0.466173967331439,0.0225451131028538,0.481180202694214,0.0864724546107986,0.385382360795568,0.0420433083539898,0.27754994312466,0.0213363387787275
0.5,1000,0.64208805008805,0.509864869320994,0.0246734314206597,0.472619636061002,0.0800389504761409,0.487446195095961,0.0586259735850115,0.299150611914972,0.023701862647881
0.5,1000,0.598154194154194,0.473300785607169,0.024862556896701,0.454395308098386,0.0832864092918294,0.383399038175531,0.0433418378489553,0.257335920975116,0.0251150682706341
0.5,1000,0.599021327021327,0.485946277598821,0.0247478745993053,0.435950346369768,0.0707461141183191,0.436788003827913,0.0476875036091945,0.297710603673144,0.0254975078444905
0.5,1000,0.596108672108672,0.533408574270924,0.0272993521039615,0.574901751554623,0.107786586556722,0.517956120414628,0.0572755773792442,0.325360459368662,0.0280565895920791
0.5,1000,0.57824087024087,0.485374528812797,0.022997121017904,0.326886080824345,0.062177688250642,0.412194719831304,0.0530705609714038,0.251412851683693,0.0270002369440131
0.5,1000,0.577719985719986,0.492344196039464,0.0252694974630784,0.452185309098892,0.0823065820139873,0.456099729492738,0.0611385076578308,0.26890605813847,0.0253951191001895
0.5,1000,0.564177888177888,0.475420377322755,0.0250344481078706,0.589791437983514,0.109120077679937,0.576543562366621,0.0914363008504461,0.267286081395674,0.0246148104714317
0.5,1000,0.591947631947632,0.513342505812849,0.024587200942537,0.369792995703771,0.0590724570926306,0.524313165078447,0.0834167521691636,0.295668718060017,0.0230943766482654
0.5,1000,0.614599010599011,0.504775246028593,0.023492508580433,0.400957902374836,0.0744333365830065,0.506849730378947,0.0639010011510849,0.305769184855352,0.024725291869599
0.5,1000,0.60830564030564,0.50323550272917,0.0280062500118715,0.530573316038393,0.113627551125551,0.483376112804341,0.0589626374531597,0.314961626661826,0.0286534649277022
0.5,1000,0.557113097113097,0.465880375879831,0.0224813351358555,0.38880606031591,0.0635723506821945,0.479420854498255,0.0642578122540616,0.286991682719711,0.0218583161162249
0.5,1000,0.611220191220191,0.493225078376675,0.0238673076358647,0.491561750006541,0.0947554443443548,0.442233364870251,0.0475883854788838,0.297248912790266,0.0243274219464353
0.5,1000,0.60596636996637,0.513467109341708,0.0207515757462075,0.617703924200202,0.135002525729334,0.481833687830524,0.0566229794752925,0.297901927278132,0.0227741893978196
0.5,1000,0.557277497277497,0.551260484287069,0.0233341167706663,0.557514411173651,0.104775447059439,0.553324649662429,0.0821672675502068,0.276472534429301,0.023961926762549
0.5,1000,0.608179652179652,0.516459740592015,0.0244325518446435,0.610273537432661,0.0937209979731166,0.540629846964876,0.0608804890947221,0.327808066947061,0.0245440299334638
