"true_ci","error_var","gs_lambda","gs_ci","se_gs_ci","cc_ci","se_cc_ci","mb_ci","se_mb_ci","nv_ci","se_nv_ci"
0.5,3,0.400722484722485,0.50258396748238,0.0216731957682302,0.604803523398685,0.0943254322392466,0.437978475927596,0.0908363567883626,0.186745289435615,0.024042417055418
0.5,3,0.370819534819535,0.499615470129485,0.0273891888300213,0.515434915486348,0.0929365947523567,0.467646909214103,0.108425820018668,0.188036135706337,0.0260516348811379
0.5,3,0.427993807993808,0.46013150021829,0.0249583663521521,0.43026596322411,0.0772847408645865,0.415311138746558,0.0721597974106266,0.197712155345304,0.024091276056479
0.5,3,0.425204225204225,0.525936189688581,0.0241658942379916,0.586824770606195,0.122331116117185,0.48190369805991,0.0894613011353322,0.232715888619812,0.0248053757511952
0.5,3,0.392286692286692,0.477759385013621,0.022792687544311,0.376609373297884,0.0827947556837456,0.491105306959191,0.127081279167718,0.192501103112941,0.0203702109748519
0.5,3,0.397545853545854,0.50356238206465,0.0238954415288604,0.410623803148494,0.0766276072720937,0.531544319494254,0.159028727824508,0.166214629605286,0.0234285569929324
0.5,3,0.452162816162816,0.486377690067464,0.0218275235950981,0.547631425997952,0.105304269506875,0.535097219866656,0.102196565015542,0.240667003331024,0.0221867617557958
0.5,3,0.370310326310326,0.468099280025248,0.0226296250302883,0.457385002348671,0.0741465157079701,0.755645490161341,0.44176873120233,0.141919383795489,0.0234562525539752
0.5,3,0.439423375423375,0.483796693048446,0.022895516715694,0.48816225854327,0.0993339239939524,0.409782560876266,0.0803202044660179,0.190420696938716,0.0244372103669289
0.5,3,0.362158766158766,0.509547268733278,0.0248147973409217,0.484126632056911,0.0881412092670722,0.408833459449532,0.0879812578560291,0.167579997155504,0.0235063935574978
0.5,3,0.389379401379401,0.488551551617961,0.021506263101847,0.39367401894973,0.0593138383079487,0.427661220437551,0.0946218890507033,0.170476073742437,0.0212970812217988
0.5,3,0.392084588084588,0.486651422783493,0.0217497105519688,0.592932489233678,0.128185962196461,0.742110806517349,0.264681155234359,0.199354342755698,0.0212617523105462
0.5,3,0.407032715032715,0.519986377246438,0.0256665048475416,0.489970228762241,0.0786770541262431,0.636198858345834,0.154248531926489,0.234052400409141,0.0249659344574233
0.5,3,0.336574620574621,0.503171168810061,0.0231509387246704,0.548086141181277,0.0892836106489173,0.333627821926885,0.0761300837153889,0.141287430194612,0.0237603312892895
0.5,3,0.400494148494148,0.445781011159247,0.0212544102545365,0.378387070716737,0.0716426478931029,0.424678047175536,0.0977604304211631,0.177009906914862,0.0213006322550473
0.5,3,0.423504159504159,0.532169684322689,0.0253944767186892,0.665132022269398,0.138944867939575,0.442802111138655,0.0765061372871211,0.213554317770768,0.0266049792036545
0.5,3,0.425879021879022,0.468605954378452,0.0236065148574906,0.48084764147557,0.101937134141528,0.488062161560585,0.103412404146993,0.204660268184801,0.0243736669102294
0.5,3,0.407622683622684,0.509990428967338,0.0236312628367091,0.55702131565973,0.106601829092191,0.605973894980169,0.150986486635891,0.246186362056014,0.023928735571171
0.5,3,0.42824612024612,0.528401270376405,0.0260426596942649,0.565602525159772,0.0835163167398464,0.375933302639957,0.0529823861779907,0.221042805249537,0.0248689717458616
0.5,3,0.37403903003903,0.539128855434671,0.0271334093571992,0.635323709818614,0.128277229863787,0.51745230419658,0.141433585864514,0.193806537188259,0.0240920767360101
0.5,3,0.452250992250992,0.492088836662368,0.0245337103783652,0.367486338089418,0.0611480701317158,0.55031236433453,0.12561546796926,0.222105550850193,0.0243174812268187
0.5,3,0.410541398541399,0.458283648864993,0.0202814844593845,0.399823055398901,0.0607731740576676,0.483979149735037,0.114447067174322,0.189814973697575,0.0231544935463349
0.5,3,0.41978585978586,0.493539722652308,0.0242816300245705,0.449597291206105,0.0867698754674514,0.46631505925354,0.0939475322148501,0.21442706603684,0.0244901637062921
0.5,3,0.415712803712804,0.535593029523728,0.0274545333554783,0.459279886910768,0.0728593407203771,0.427312183633816,0.0744835899552017,0.210937934417494,0.0246212713687553
0.5,3,0.399681963681964,0.499480402146943,0.0235895816824678,0.459055720743696,0.07024495712547,0.510209156082516,0.115303368687336,0.209265489024549,0.0233454964044818
0.5,3,0.363332751332751,0.509732870271676,0.0246283155755169,0.388868413119714,0.0756892793720626,0.434624067056486,0.103923852542514,0.162060261169821,0.0222256330364534
0.5,3,0.382957798957799,0.483011530583846,0.0240280853575615,0.571134855767109,0.109997396257154,0.774131475326468,0.296307817947254,0.19809596516608,0.0241734719581057
0.5,3,0.388056268056268,0.445574546776333,0.0211327451219714,0.420306996486842,0.076205849733075,0.480136905293718,0.115589449940907,0.178566068190222,0.0218135225038997
0.5,3,0.396112272112272,0.506433875484432,0.0231827383400479,0.434777353881981,0.0828430653375744,0.483358789528145,0.0996916975105093,0.20409112132885,0.0232235039148495
0.5,3,0.348308568308568,0.469274001671239,0.021153855088835,0.642153971658633,0.106365875330935,0.477565474440678,0.113878294744128,0.178548240331243,0.022576326686306
0.5,3,0.421284457284457,0.490767599166368,0.0247823265343751,0.590755136900685,0.102465971978117,0.65374969538728,0.188452882903644,0.197394142048304,0.0251730721224513
0.5,3,0.384855264855265,0.530079301817911,0.0270883084436627,0.724512112156649,0.178240556356078,0.540660079902375,0.131264293107725,0.198082685448986,0.0262656590997466
0.5,3,0.434106974106974,0.476467414102419,0.0261384965225658,0.540529332261759,0.0933469977375288,0.405127018577928,0.0809636416121652,0.195636076232529,0.0281320911379746
0.5,3,0.426058146058146,0.518715906592634,0.0242985558569095,0.367593471331987,0.0565074042328842,0.498734193755919,0.0929887706494133,0.238468670274463,0.0249440980549964
0.5,3,0.389299505299505,0.498763503934744,0.0241140879395126,0.387613869139284,0.0703590423191111,0.538560973878545,0.135708035903046,0.186244899298161,0.0220548294634947
0.5,3,0.40974106974107,0.540662684535067,0.0244943984441502,0.334314895698717,0.055116445269983,0.616182468808021,0.163995564966486,0.210538755671966,0.0265478777025294
0.5,3,0.416919200919201,0.517692528462428,0.028889603528879,0.631632737006155,0.127673478260472,0.425763069979701,0.0771838220138124,0.199000767526724,0.0264782810868421
0.5,3,0.407871995871996,0.520407093015259,0.0262058451652195,0.393800345680304,0.0719276171777623,0.501308614810353,0.13518213053466,0.179458755013983,0.0229361838211931
0.5,3,0.366892134892135,0.497224260950714,0.0243098185022972,0.487835708459178,0.0917648035378865,0.446063379632663,0.0860946561707605,0.207831899791985,0.024849341287011
0.5,3,0.354557886557887,0.469481035606588,0.0207212444437136,0.565383792659737,0.0862821050379888,0.470952909640338,0.106775480986725,0.177541921472452,0.0224778247015619
0.5,3,0.430959010959011,0.522877629408942,0.0218655142088664,0.36950246994919,0.0681442300499873,0.483469978922118,0.101949818076065,0.212098407342058,0.0224441180539479
0.5,3,0.405789045789046,0.477730612291094,0.0235869897856589,0.542918078547168,0.104063395993885,0.518816400716328,0.123945224045512,0.197101080305602,0.0241780252401908
0.5,3,0.406841878841879,0.552661187274048,0.0262725390672101,0.482708884685199,0.0779394318382193,0.567104347797524,0.12310465480043,0.239529804053406,0.0254045820261347
0.5,3,0.413681105681106,0.51740843534511,0.0256216485540784,0.479015179274877,0.0773421751699856,0.773344782193857,0.223749516571833,0.249722563806896,0.0242716777338419
0.5,3,0.454712434712435,0.478486287274523,0.0218223505458103,0.436137118931028,0.0654641779644156,0.440308533296214,0.0704836520198378,0.223064622740294,0.0228553533546701
0.5,3,0.364479328479328,0.481355953677795,0.0216126687979851,0.445404284851862,0.080738698097575,0.387362832881417,0.0819047269932436,0.164846006354958,0.0227396064294058
0.5,3,0.363145455145455,0.486258897175654,0.0238342308807654,0.444104322911675,0.0864862368871529,0.294367044888821,0.0586515845837778,0.143270855518152,0.022094980626633
0.5,3,0.385842277842278,0.555831497614427,0.0255731237758373,0.575731758110432,0.0835913137940191,0.450587736234416,0.082807381837134,0.226073447004559,0.0253339810646121
0.5,3,0.37005505005505,0.495556714983246,0.0225203418972101,0.506759671675332,0.0928784857363581,0.505343189605251,0.127650829421949,0.177335668268472,0.0232620468957197
0.5,3,0.419497343497343,0.508936995159037,0.0264016221583309,0.723784854263857,0.159088348782677,0.595548447976652,0.135110125032392,0.227372686559237,0.0273385593511944
0.5,3,0.40985884985885,0.546652005382338,0.023874276640043,0.445850961800172,0.0750323759338958,0.854423045221386,0.300683491745079,0.240239530526957,0.0243669300493826
0.5,3,0.387734163734164,0.52835367492627,0.0279066771760321,0.802372557730938,0.166112075850834,0.560032837179402,0.136373380148414,0.206022737749351,0.0246712571805167
0.5,3,0.370580878580879,0.457999393496213,0.0224701753486676,0.369769021757109,0.0773059341720263,0.578286407585302,0.162137749650409,0.185996682348412,0.0225535303530295
0.5,3,0.449950385950386,0.51258115497729,0.025681596102623,0.517507187994014,0.106478273914014,0.466091299983692,0.0711830122534471,0.246633733732785,0.0256859296685116
0.5,3,0.40035352035352,0.504713841631578,0.0239462569584939,0.471191692256991,0.0793880297909227,0.501524267189188,0.10984555729862,0.193672109729115,0.0261200049095517
0.5,3,0.351526887526887,0.495522806071567,0.0245511233234509,0.349250810179635,0.0577265850203069,0.464969270475644,0.148737686418938,0.148273001962567,0.0239774388762202
0.5,3,0.399666327666328,0.49416370511044,0.0235095729831886,0.458285073326932,0.0930008285030203,0.467868862441807,0.100450894715969,0.194748914733597,0.0234812065549318
0.5,3,0.39357270957271,0.53154195496272,0.0259769339426549,0.571778271207419,0.0874025481432477,0.56462307093719,0.151866873858707,0.187895073544627,0.0254244045530679
0.5,3,0.395437811437811,0.501026937257849,0.0243133492367488,0.390363985873131,0.0809723023060626,0.592610679958554,0.184007702495168,0.182458487627056,0.0245545029369754
0.5,3,0.359681927681928,0.566205869333759,0.0281537333769019,0.60072864202714,0.142462581303204,0.514775314505019,0.139412444447484,0.184300691529158,0.0264187748355806
0.5,3,0.353061509061509,0.502480919191564,0.0227975188273258,0.411967500576512,0.0687044120099161,0.873439450326443,0.435445845726054,0.173743044219281,0.0247677952191867
0.5,3,0.373190161190161,0.481073506956718,0.0251475863507394,0.419803763116174,0.060896748782706,0.400578250656357,0.0886690730747312,0.181573887761642,0.0235153474428618
0.5,3,0.40153778953779,0.513475560516069,0.0249153245019681,0.459641153494202,0.0971488870426372,0.408488087617546,0.0873429644649387,0.174836518965796,0.0241900602252401
0.5,3,0.388843732843733,0.496674316405929,0.0256727291494837,0.536580686509369,0.108733699328281,0.556235318916598,0.172043232224704,0.197501509797815,0.0225491462856552
0.5,3,0.331735411735412,0.505135606319381,0.0224803855477575,0.461494688484417,0.0948750829626902,0.806658112597656,0.350318834654185,0.186335552247795,0.0243870708092899
0.5,3,0.385017073017073,0.511076113398,0.026435489723994,0.426646113694078,0.0786729175485236,0.401320908351383,0.072406057203735,0.197117063661891,0.0245489143811491
0.5,3,0.443696999697,0.5310221687999,0.0294075099434093,0.529337771783543,0.107078697548731,0.529624502568198,0.10913017426405,0.23843637735624,0.0236189988751446
0.5,3,0.392239436239436,0.528285393755351,0.0263786024411691,0.424899865339984,0.0889368165937092,0.651618675964719,0.154786983668708,0.237487117623564,0.027111460960256
0.5,3,0.399145731145731,0.499758009465321,0.0218909463656393,0.810863228567346,0.205683789249687,0.442043804214352,0.0710150933586542,0.223447493147566,0.0237549628394965
0.5,3,0.401023013023013,0.516956425046922,0.0250999705793439,0.572130390958914,0.118429596312289,0.479718167835959,0.116877765769727,0.184005068435149,0.0277222783192071
0.5,3,0.362054174054174,0.532013777872878,0.0249262276808075,0.572800860434364,0.102896310845197,0.844670152973763,0.373889635372603,0.189681691800485,0.0235444120665024
0.5,3,0.433946665946666,0.549305730136359,0.0241347576548744,0.453578565863867,0.0746473461151777,0.667247617110664,0.180751917804203,0.238165966747725,0.0241554316816365
0.5,3,0.372639792639793,0.474444656448143,0.0243265537281396,0.433558394387235,0.0655779647195863,0.713326816648801,0.286733038756987,0.174463064785382,0.0224503247640865
0.5,3,0.392608244608245,0.506698218268646,0.024216503868606,0.453647757217684,0.0754967493684994,0.564904528744902,0.128921559142387,0.212698774325425,0.0259864161847473
0.5,3,0.405083205083205,0.525520409636385,0.0236785696164127,0.600078813314081,0.113506168002641,0.473752056946595,0.0992276333110257,0.207140426767689,0.0211074102244704
0.5,3,0.395473067473067,0.484580581542198,0.0206986295066036,0.494663599883195,0.0898258236485524,0.761504098337637,0.227339356425281,0.215505102051486,0.0230307141879446
0.5,3,0.376693228693229,0.576935450380558,0.02700531063714,0.540852499332193,0.112508103070164,0.574131520730873,0.13992721200617,0.205980299497949,0.0273200160660384
0.5,3,0.390804762804763,0.50050271177854,0.0242599155502617,0.430448522699824,0.0742807277768204,0.357935672038746,0.0649455304284311,0.182312394396642,0.0240528075674977
0.5,3,0.39401905001905,0.495812918675931,0.0240266260933007,0.611374958952986,0.106053063968586,0.492584990147083,0.0909717752288653,0.217353951580297,0.023006758112906
0.5,3,0.410709614709615,0.547365747536618,0.0251899535069743,0.545977600917733,0.106332316640436,0.489446319654224,0.0868549603085828,0.22607271219729,0.0258899320284047
0.5,3,0.353442773442773,0.491992367698509,0.0245956507372018,0.506749497777693,0.0887997056982947,0.686517315695544,0.265942404642412,0.173273236401426,0.0227543783576025
0.5,3,0.420549996549997,0.465835723847398,0.0255006434909332,0.429041596879716,0.0877877401749089,0.426103217242597,0.0763111053722053,0.207716240524777,0.0235536656116977
0.5,3,0.367910215910216,0.519297684265321,0.0240054850360443,0.624244607384829,0.128875494696809,0.483655846645805,0.114221109564202,0.182168522493479,0.0268508132438083
0.5,3,0.38036468036468,0.538053680273327,0.0260934678089304,0.632244941546456,0.116334346181207,0.504116995481141,0.117860452635186,0.195952076589031,0.0265359742650313
0.5,3,0.341794121794122,0.509233340667249,0.0244457978252298,0.735493568897341,0.156618979828602,0.544620775689641,0.132773444698561,0.197919336484537,0.0257230903508183
0.5,3,0.425464013464013,0.465945296711408,0.0217456626356709,0.470215928359624,0.0834818611591768,0.335566106686738,0.052669347966295,0.189563225561454,0.0230673662048141
0.5,3,0.42166822966823,0.497066572137832,0.0243978581509227,0.483561983690437,0.0848365837547688,0.492648341606419,0.0982791004381416,0.2218545821446,0.0246407991180853
0.5,3,0.346546714546715,0.523961758968015,0.0248520306221895,0.494066349627105,0.0769662897108128,0.57864839075744,0.159300534962349,0.183067992027434,0.0249560277404631
0.5,3,0.358038106038106,0.513682062208462,0.0239903397172836,0.601973118683357,0.101046000785306,0.369307743157278,0.0730969777381611,0.161024782880973,0.0260349251501554
0.5,3,0.401266901266901,0.496008207296909,0.0286308983015066,0.588679629272947,0.0991645803289455,0.368020323862151,0.0664184277843965,0.201267400327362,0.0241254904000627
0.5,3,0.414391422391422,0.501799149921865,0.023011942576895,0.385190047770348,0.0710594311861178,0.426349742440157,0.0825118546482819,0.197494727714508,0.0247081604695658
0.5,3,0.388876852876853,0.482183264834458,0.0226924360749302,0.536385521753053,0.0924822228659877,0.891660565888137,0.334918451428672,0.209923578784279,0.0240723549955034
0.5,3,0.38841832041832,0.513453609733698,0.0260544069336858,0.458795527434104,0.0762280609938869,0.436990326210207,0.0731810497908501,0.208508620850757,0.0250362715051854
0.5,3,0.375407307407307,0.503548809863437,0.0269844733522892,0.395133248015366,0.0656167332038517,0.431214894875861,0.12243657834683,0.157875271605044,0.0265730481788597
0.5,3,0.451337863337863,0.485943905469295,0.0241814344641572,0.495791178203561,0.09831544082258,0.41050200606531,0.0595316632333847,0.236375509548552,0.0238552005446445
0.5,3,0.434603414603415,0.493123046211571,0.021821958771975,0.398895515295462,0.0844064550336156,0.769771276500408,0.234783084964496,0.2185938195557,0.0226314947387673
0.5,3,0.425221109221109,0.494593199557139,0.0243787023073327,0.527663920729423,0.109673225490562,0.555132252057949,0.110973323446248,0.238885542277011,0.0249417438999604
0.5,3,0.3998013998014,0.499508180577901,0.0239017472537727,0.5776196855467,0.108997794423083,0.396005345757257,0.072926832586095,0.189618549900761,0.024302689821055
0.5,3,0.356389316389316,0.477803405699558,0.0233766777731791,0.415723400128167,0.0813652562711789,0.61065143908392,0.164239585866079,0.201727886716192,0.0241062074425171
0.5,3,0.407394743394743,0.507678039780402,0.0239509706046954,0.563673880731226,0.0934063719292394,0.45205279655588,0.0809704700082157,0.200652936008937,0.0226795728617222
0.5,3,0.377186681186681,0.539615282509776,0.0275573472888662,0.605003422079705,0.0984543393542893,0.510574209666499,0.144318963750233,0.178547447518073,0.0256154532609815
0.5,3,0.435863991863992,0.473150726736804,0.0220321668674414,0.436322483676002,0.0773338317322834,0.484177670382984,0.0994735657783634,0.222837389601449,0.0214191969271859
0.5,3,0.395386367386367,0.481505186154624,0.0225351581725659,0.604113635011034,0.126145401249423,0.464622945267547,0.110449870179143,0.17807524326101,0.0244771625344794
0.5,3,0.389620505620506,0.507944051364908,0.0241737649422754,0.422447839710218,0.0922948845126396,0.533889169493481,0.144319940225712,0.189829967248698,0.0261784711621192
0.5,3,0.312675048675049,0.504069374934466,0.0241939937678946,0.625400499134944,0.129139983312513,0.425750467073087,0.141389634046113,0.124275701466105,0.0237597377095423
0.5,3,0.399771063771064,0.476775335170813,0.0221885503339878,0.463998880739793,0.0803836275375761,0.429037797224604,0.0856410086973786,0.195524863799553,0.0234234502034296
0.5,3,0.376912912912913,0.513007848418681,0.0248001592617503,0.641202701167425,0.124699079465015,0.47323572230864,0.117310145221839,0.166611079579177,0.0250846561696123
0.5,3,0.417139485139485,0.489793099217306,0.0259194545252432,0.441160485418093,0.081985808707085,0.381734943427222,0.0690586906079121,0.19844199288459,0.0253181556421338
0.5,3,0.424128988128988,0.484089910081032,0.0235152210154436,0.377600372109844,0.0743603089430925,0.419852702213706,0.0785347256464593,0.198738374629913,0.0231133423325165
0.5,3,0.422908502908503,0.491812391510814,0.0257257504706212,0.4574362883364,0.0916118695620076,0.76188754053292,0.235044323658854,0.220889274826086,0.025480280501868
0.5,3,0.358313482313482,0.489209249344394,0.0227257140717266,0.376828629491512,0.0633179516392055,0.528940937326599,0.163902341225171,0.167945572941518,0.0248896711407907
0.5,3,0.423088611088611,0.535908942748345,0.0243262529944389,0.492199851125723,0.0849714012896983,0.622647749705944,0.140139912217211,0.234070452674708,0.0261470846343037
0.5,3,0.376261624261624,0.482479655446622,0.0258027943776136,0.547408470122271,0.0685516815478075,0.620441567845184,0.162035680217669,0.200909569788856,0.0254162612338775
0.5,3,0.381320373320373,0.532928896765875,0.0264901178207953,0.563342588418724,0.0929148229989624,0.679956334662556,0.193999659932938,0.217656623318169,0.0271339968028037
0.5,3,0.349321057321057,0.515715698300949,0.0242164952125281,0.657422209588754,0.136022238459865,0.459613563686312,0.0878784243927065,0.193001642817271,0.0262954900883235
0.5,3,0.396688356688357,0.519466573913367,0.0234743391583291,0.484805576968309,0.0793416866066516,0.693910833081025,0.158104241027826,0.246907526086774,0.0248766660646859
0.5,3,0.43392712992713,0.498454221832736,0.0256745720194236,0.49034678682429,0.0822198828349272,0.581472757167758,0.129534866967569,0.240579431775129,0.0243349287166295
0.5,3,0.402498354498354,0.482772605028471,0.0218945007078276,0.522563696067831,0.0795585502651203,0.461700641085298,0.112862630903413,0.171124997176544,0.0224374413817772
0.5,3,0.378744486744487,0.485582064350329,0.0252052409034177,0.521761199344249,0.0992188760352168,0.469313489269933,0.100516554144426,0.193612370415507,0.0243880735401107
0.5,3,0.36434764034764,0.473435864342479,0.0222671040051894,0.427415039150735,0.0615827701020258,0.570061656715545,0.17192999905599,0.190542835607952,0.0230009022470187
0.5,3,0.351184431184431,0.448961345942759,0.0208683501674497,0.405755987585102,0.0587173184369907,0.357186979723708,0.0976224193043785,0.119842494015452,0.0216194829897026
0.5,3,0.399459051459051,0.486446673960538,0.0248663251621244,0.412026284875208,0.0739752614971451,0.497310096548316,0.149031839039743,0.160789814430923,0.0232806948304633
0.5,3,0.411231807231807,0.568787815610574,0.0280846603322078,0.79851102495398,0.168227636118023,0.480458956431037,0.0883039258319206,0.249230115198647,0.0279198331624277
0.5,3,0.377930321930322,0.529601636899951,0.026186168651711,0.44074272728302,0.0798055999260801,0.502545660386748,0.106922947236918,0.202695981065821,0.0253678590064129
0.5,3,0.379454815454815,0.50562345930301,0.0261000129909645,0.597994249004046,0.119042970021225,0.641749063948542,0.190227545904068,0.19389211929048,0.0244511217107108
0.5,3,0.439405159405159,0.5654155416128,0.0264652671697219,0.612036884456599,0.102058365988856,0.518347096331864,0.0915518130645013,0.257305233733283,0.0256320432871642
0.5,3,0.370436122436122,0.552854967177425,0.0259866267354826,0.629067172318351,0.136574305961142,0.696675942987497,0.217364235379974,0.217810787990617,0.0248054987552639
0.5,3,0.319290163290163,0.490124655597764,0.0240979080787279,0.72515189719073,0.146689556429716,0.452113716770223,0.125795136829961,0.144942700719747,0.0238412903405025
0.5,3,0.366777834777835,0.465206439052569,0.0218546135948432,0.513473475750119,0.0979706797239146,0.507592636886787,0.122191020134966,0.190514708444995,0.0239521708229597
0.5,3,0.36005778005778,0.510490191878808,0.0259458950489611,0.518329002702631,0.0929679796750371,0.605587273302654,0.164906911257584,0.205771840885253,0.0259670067961924
0.5,3,0.41236942036942,0.532281733450736,0.0244077868763478,0.439773118648359,0.0812601779526834,0.798646040808285,0.263045763959975,0.237956299639154,0.025795274883045
0.5,3,0.385128373128373,0.513017657618806,0.0262727354258813,0.443816930096033,0.0796303904762841,0.835752851334466,0.309105125136227,0.230586594330515,0.0247059012568952
0.5,3,0.364036132036132,0.489955943447813,0.0230871122041724,0.606075141995761,0.0943064617805325,0.513313442748785,0.114592063032929,0.19232199480442,0.0227948355036718
0.5,3,0.390085122085122,0.449193857815979,0.0234804099004044,0.396354350054534,0.0719566718210851,0.445243812636831,0.110755987970301,0.161928238027439,0.0241733117398589
0.5,3,0.410878742878743,0.464788025779791,0.0235958650558029,0.370189356160727,0.0789008005676277,0.529760676641768,0.140333240640205,0.18724654175156,0.0252356605419764
0.5,3,0.379505491505492,0.493951508450212,0.0232742555561073,0.452561417998826,0.0718348868073386,0.404819321867891,0.0946292661442034,0.165358188530376,0.0237390980977605
0.5,3,0.413090645090645,0.480425104577237,0.0232961538456204,0.429284666566344,0.0810322001941664,0.581554936903359,0.161149408875885,0.19839459584245,0.0237304410954509
0.5,3,0.350893490893491,0.51406121494563,0.0243393810062348,0.638403490854665,0.118612665138856,0.537213721989669,0.139490423716446,0.188508893256347,0.0248301284018885
0.5,3,0.387345075345075,0.498051746864074,0.0245996928099504,0.456809251571439,0.0991293493810656,0.411985793435873,0.068118085758251,0.216460770925353,0.0217314584928709
0.5,1,0.608834108834109,0.496511453138108,0.0249459695945274,0.544428099305853,0.0943603089172258,0.497123501316078,0.0581566470740466,0.317601053047317,0.0228031960431927
0.5,1,0.598836838836839,0.497391293034417,0.0248799872742814,0.491161428647472,0.077996380293343,0.558404533513798,0.0833711297691127,0.2933774763762,0.0247983798687158
0.5,1,0.566240846240846,0.532313734470065,0.0253973111256627,0.442981740500099,0.0999186809733041,0.534999094160788,0.0674087071221641,0.314611306346581,0.0253125177580074
0.5,1,0.611194619194619,0.519963836904852,0.0237450903342074,0.497179948490153,0.0929552815044939,0.459447507769393,0.0508245766529236,0.314194597292552,0.0250314647274284
0.5,1,0.62828614028614,0.506332906577411,0.0229255409341574,0.469046233610245,0.0813947658337576,0.592862928858655,0.0757859048071431,0.323195511387384,0.0269713608177397
0.5,1,0.594935886935887,0.492987304373841,0.0241038160463781,0.467173796929403,0.0818367284931334,0.556196071956284,0.0879960044592723,0.300545981957376,0.0250566009434531
0.5,1,0.6202868002868,0.510871189234208,0.0259577119092961,0.48742284492993,0.0697233040998138,0.563027227423692,0.0747295214370309,0.323092262509825,0.0242763497356185
0.5,1,0.58001446001446,0.557845602148199,0.0244450232968518,0.672282234614106,0.123335530243966,0.533647392950404,0.0604172264723027,0.332324188099888,0.024792203448334
0.5,1,0.601245985245985,0.491533243794845,0.0229642533523639,0.502266635230548,0.0956307526054021,0.47568193386942,0.0496055168713226,0.297666242449389,0.0232288385307678
0.5,1,0.605758985758986,0.485718628860142,0.0253911876231691,0.423591799039174,0.0792312476534623,0.54792142145666,0.0678220296198777,0.313857698387458,0.0253323203401863
0.5,1,0.633380697380697,0.5614592319984,0.0296238546493123,0.536596485168989,0.114050509658273,0.604256395601463,0.072748172389439,0.360969825571282,0.0285942310153612
0.5,1,0.619058695058695,0.492618751313272,0.0249841665369637,0.439248250978324,0.0863226560170687,0.382230544626726,0.0411146576120201,0.275554384764274,0.024607202666172
0.5,1,0.607308943308943,0.483571666344442,0.0232661497382924,0.63023210967454,0.122896815375781,0.527032031021721,0.0657905723688094,0.305315621015826,0.025738104308258
0.5,1,0.580992076992077,0.494646434160096,0.0235385458837275,0.346325676748976,0.0651622960347818,0.487799201057166,0.0650910784136548,0.281014769386763,0.0226983198276147
0.5,1,0.581096633096633,0.473372763388611,0.0260452151424972,0.361202145098532,0.079645322308176,0.434221652292914,0.0583408819204689,0.263932932098817,0.0227179373218905
0.5,1,0.615515523515524,0.496131417504664,0.0243197082347696,0.607139244871716,0.114577272456548,0.46361192737994,0.0526186003764783,0.295932358772482,0.0240477609019848
0.5,1,0.570552138552139,0.528935870149603,0.0249044749097916,0.66353074444271,0.141161477247174,0.489187721804502,0.0603871947029338,0.289188976102197,0.025558439985514
0.5,1,0.623547119547119,0.520635327962727,0.0249167957963343,0.452121263768689,0.083905824841297,0.445722874209234,0.0553615149648659,0.277726146558306,0.0250028241934768
0.5,1,0.589617313617314,0.508600563101262,0.0222866235374476,0.348714637714127,0.0631780046980177,0.577569991945475,0.0884341102310016,0.30047919083379,0.0251121095269794
0.5,1,0.586648642648643,0.510577554901221,0.0239399856050675,0.572897982599081,0.116887575143923,0.44600520408112,0.0488081984714146,0.299613443163672,0.02577622488182
0.5,1,0.548349392349392,0.502033485073612,0.0256055373362021,0.665681355266184,0.153236034346941,0.645865333961726,0.134473380511293,0.261433602995894,0.0233020915430701
0.5,1,0.619505287505287,0.51550068140617,0.0250647843142992,0.499439636230855,0.089060149102693,0.463358415155374,0.0531126304030042,0.320309308059578,0.0260234801071233
0.5,1,0.608668196668197,0.479851350081235,0.0231783399319152,0.506811038386633,0.107619379880353,0.457186086925807,0.059623216530108,0.28589067868983,0.0236216633039715
0.5,1,0.593824397824398,0.522566138627829,0.0259654984243679,0.635308474057095,0.101791278724455,0.505555484568747,0.0562077000724593,0.313033279297659,0.0260396472734451
0.5,1,0.620041388041388,0.495855487761873,0.0245467829720992,0.538265628121909,0.0788438562113333,0.529680728797334,0.0641962276508325,0.326585847822644,0.0261247943889028
0.5,1,0.58643023043023,0.451645942561121,0.0230850033785322,0.647519847358151,0.114105995557684,0.411515589063968,0.0471514087229755,0.268506398084621,0.0220306179505999
0.5,1,0.598339714339714,0.489114816929028,0.0221749014950086,0.27790988340132,0.0549446875436854,0.538208875292931,0.0907067688635309,0.271120622443466,0.0226454653455789
0.5,1,0.5604878004878,0.479762231622402,0.0221265929919365,0.580826033478225,0.103227677305075,0.638341070622573,0.121739090838141,0.270788396704259,0.0229863886742962
0.5,1,0.660706992706993,0.490916658614006,0.0250736586627051,0.431889212086134,0.0880865166023189,0.506421299243274,0.0502973758534614,0.338565589054131,0.0240303587058086
0.5,1,0.618732162732163,0.49255662226483,0.0256765510907082,0.463309842911866,0.0911805643266138,0.471239204303891,0.0473328592135618,0.318382665812513,0.0266620789350443
0.5,1,0.606879618879619,0.513091300101964,0.0251914056159242,0.46738344999305,0.0890983863180446,0.515791202817613,0.0621648223100396,0.309772761890188,0.0247135057108273
0.5,1,0.590081318081318,0.502903112164022,0.0236547102286394,0.571945724788425,0.119590703687516,0.470683537382935,0.0549424938830554,0.306425308274937,0.0242957335555628
0.5,1,0.60811688011688,0.499183037682047,0.0230593015924154,0.555949179694208,0.125647930202139,0.526212400749078,0.0825078553841109,0.278926625466876,0.0225906338608396
