"true_ci","gr1_ci","gr1_gs_ci","gr1_se_gs_ci","gr1_mb_ci","gr1_se_mb_ci","gr1_nv_ci","gr1_se_nv_ci","gr2_ci","gr2_gs_ci","gr2_se_gs_ci","gr2_mb_ci","gr2_se_mb_ci","gr2_nv_ci","gr2_se_nv_ci","less_error_var","more_error_var","gs_ci","se_gs_ci","mb_ci","se_mb_ci","nv_ci","se_nv_ci"
-0.5,-0.625,-0.589336038685143,0.0304464601879269,-0.709301071074797,0.0914044362276296,-0.482962722983849,0.0310789934044601,-0.5,-0.52374446721125,0.0249578403326578,-0.534804754432189,0.0456183570766311,-0.41177675472971,0.0259591155480252,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.585034128752854,0.0297460067652572,-0.523118513980719,0.0480768141936903,-0.437353864034382,0.0304171826347951,-0.5,-0.484171134782105,0.0233779712873956,-0.52588359627867,0.0424689091240506,-0.381962616038481,0.0242665059857747,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.614473294342907,0.0309075776586759,-0.59408482548343,0.0669135192291485,-0.483254939132215,0.0317356688038949,-0.5,-0.509288778051509,0.0256760568719869,-0.52742159741924,0.0465983651327808,-0.419382279488441,0.0263478969966053,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.537022239429964,0.0301031138102997,-0.502522842063863,0.0455012458062268,-0.431206038202497,0.0302792923277319,-0.5,-0.488235987213766,0.0234863889884625,-0.553005401454833,0.0446431001400174,-0.398358114056631,0.0243433062933928,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.583615420587234,0.0309151197993304,-0.52004579943043,0.0476896627556949,-0.421499370482239,0.0312251919967257,-0.5,-0.488688739417149,0.0240135664638004,-0.482884812828271,0.0484770909954345,-0.430941896772124,0.0246168512061378,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.666231532200751,0.0369372394952185,-0.687725000840613,0.0639561762765046,-0.568405174850496,0.0372907866000598,-0.5,-0.506877471171175,0.024037966788301,-0.448099479927715,0.0417154866767489,-0.393255708999286,0.0250548759825939,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.60896458598319,0.0297103686622299,-0.59112823956247,0.0683673520592617,-0.470297989224816,0.0307334291237898,-0.5,-0.497197452892999,0.0236776173685106,-0.608635854045478,0.080149127307921,-0.402483371990003,0.024601394097435,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.625478907556499,0.0330911999141118,-0.63930630202876,0.0646833074149704,-0.508041003041418,0.0336227782232462,-0.5,-0.541630250580768,0.0272844897530798,-0.565528959676107,0.0464298562019983,-0.398255544894446,0.027994375584199,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.619340824619397,0.032835913242542,-0.614612317455629,0.059411417121098,-0.492756089082781,0.0333208445126198,-0.5,-0.537068694033257,0.0270244681584864,-0.554968760498782,0.0603362412490499,-0.425556412346044,0.0277534223416041,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.639441274500847,0.0328442799346942,-0.625319672564717,0.0563653962919749,-0.50109782831981,0.0335646757464826,-0.5,-0.543054323498283,0.0276084650407982,-0.524447526878067,0.0452572723538336,-0.386136795325408,0.0282281923513399,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.635450925444671,0.0331848559008878,-0.639923700885144,0.0606828090433501,-0.52705816738859,0.0338293919037077,-0.5,-0.456466578712874,0.021884936875657,-0.460873701710776,0.0402091167141235,-0.36485562808318,0.0227584498356773,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.625746475827311,0.0348721576554534,-0.594761981913736,0.063550839515239,-0.455786311900561,0.0347379772329706,-0.5,-0.475091981271833,0.0249412218063166,-0.535708268055955,0.049287782501795,-0.416296802359899,0.0253688659202995,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.597571358898976,0.0314585264592835,-0.666870807229294,0.0641495381012982,-0.498898418667105,0.0319985086965776,-0.5,-0.525673725875773,0.0244664698278586,-0.554145652886654,0.0488031358096323,-0.438491944315179,0.0254730876230393,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.642566630717193,0.0335471883834202,-0.623182902745818,0.0568190260908968,-0.506967383395798,0.03416016956749,-0.5,-0.508583683339193,0.0239441963107258,-0.499939637754811,0.0378982871541014,-0.400844956057147,0.0249789289823965,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.635426719032878,0.0307819672446091,-0.590419096988665,0.058460255594314,-0.521496991769042,0.0319038797673034,-0.5,-0.494194958671239,0.023918084456866,-0.466035959570121,0.0459442496421573,-0.375586652018162,0.0248402476253733,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.677902326531417,0.0367285253616106,-0.707428168288014,0.0648515815694671,-0.578380623824022,0.0372451192909615,-0.5,-0.510299268968776,0.0253247498618099,-0.494581974459985,0.0463594992020588,-0.420823500496545,0.0260613408736976,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.646857657282437,0.0324913772054139,-0.702610549808459,0.0700254533540335,-0.514160593393641,0.0334079159976119,-0.5,-0.480116725496857,0.0230264296877236,-0.445720180968378,0.0363956415560258,-0.374542671648247,0.0239552094657083,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.727794241682247,0.0436004249409767,-0.707932795632598,0.0710931857371951,-0.571097420238526,0.0430825318957486,-0.5,-0.562318021321822,0.0274289981244571,-0.592874454337858,0.0465688932676441,-0.481357740237678,0.028248533182129,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.5959923024345,0.031330936327724,-0.593270789025789,0.0632039550223723,-0.471716751706509,0.0318460765073378,-0.5,-0.493065588587422,0.0238980400853065,-0.487658804700689,0.0440238305032361,-0.390973691388133,0.0247714291741066,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.655374709530031,0.0345657307272826,-0.670951226657714,0.0646230688599751,-0.51744150982529,0.0351237535697396,-0.5,-0.482146962688025,0.0224085832329013,-0.531133542885378,0.0442902515893738,-0.399032771065924,0.0233579172553849,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.587536590124504,0.0331551962946263,-0.616824848034724,0.0568277574367913,-0.481752333963183,0.0332910217084492,-0.5,-0.509742564302911,0.0255027887155081,-0.512397150952164,0.0472033706615234,-0.429570320010021,0.0261736630296037,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.676687171617706,0.0391545968593919,-0.631884226557026,0.0621826182067437,-0.546451477477591,0.0390770053392953,-0.5,-0.537188112913577,0.0255637166604157,-0.485245056575596,0.0392188932164185,-0.4165036394609,0.0266066677184215,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.711853479529143,0.0405850721687459,-0.699625069154906,0.0650817174250374,-0.57478234721531,0.0406587845623081,-0.5,-0.450618018730786,0.0220127277598397,-0.454037217906487,0.0435553286717904,-0.345798254490129,0.0228655726808785,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.569367427923438,0.0322256287884864,-0.542689412961707,0.0502186702676701,-0.436378046359297,0.0322162042546229,-0.5,-0.596029476327489,0.0306444097332407,-0.565452079827622,0.0479968897342214,-0.460173198546105,0.0312812139993296,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.614159433512725,0.0349064031287884,-0.655655573326685,0.0589453888895508,-0.52059699842718,0.0350608932343794,-0.5,-0.489948246954347,0.0236356000371879,-0.473850126392359,0.0407185337279061,-0.382803004087389,0.0245448133056464,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.641995114333821,0.0337635324910657,-0.604700125091588,0.0595273702566087,-0.532721329277677,0.0343768894452777,-0.5,-0.468704858769779,0.0235091112894134,-0.454700211283669,0.0350539250236054,-0.364636817226207,0.0242405106405068,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.664802976476803,0.0353344980842719,-0.700113213747775,0.0786705437620328,-0.552659375519155,0.0359270922830878,-0.5,-0.515612593363099,0.0242671260346097,-0.443724723985694,0.0378562192788582,-0.387766888335199,0.025364020993175,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.665450208245785,0.0365411237428029,-0.621398494825219,0.0598216258555137,-0.538136704695861,0.0368582772423517,-0.5,-0.530151284290837,0.0230219828039352,-0.502422710018744,0.0392809655859006,-0.422463290394614,0.0244812048711004,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.632198016789058,0.0299252082567633,-0.780235072305189,0.117390133931848,-0.545397479597003,0.0310546312727088,-0.5,-0.491004045290879,0.0234143362882773,-0.53561494372855,0.0526976648744996,-0.37857417571663,0.0243931900345648,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.580836993068224,0.0323127880958548,-0.632572239052128,0.0796928959789134,-0.446568157426174,0.0324088654449847,-0.5,-0.463485390755968,0.0226600785925517,-0.477671380677401,0.0511250397459081,-0.369376814408906,0.0234683930004922,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.598308858199991,0.030573253358268,-0.627989006166251,0.0605525149521821,-0.531224485747758,0.0311840331967389,-0.5,-0.50023287032783,0.0223340014650417,-0.502457271279294,0.0431156601090905,-0.399531432813217,0.0235717545434698,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.634561695256026,0.0318552978264321,-0.633008291509843,0.0604569679268152,-0.507946896181191,0.0327477022335864,-0.5,-0.486507780936819,0.023155649219707,-0.482624548176486,0.043122225521734,-0.401119765670573,0.0240312981129846,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.643502296528661,0.034694570608417,-0.634833292036713,0.052708149194846,-0.508529520287509,0.0350707396953056,-0.5,-0.523823511717735,0.0257258125799835,-0.54708612808216,0.0430020477533412,-0.442234710422197,0.026482041874132,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.609796599633784,0.0315876575297165,-0.573781851526757,0.049913413805157,-0.489602274728922,0.0322245391862796,-0.5,-0.480125944309617,0.0275615485084305,-0.555279800129507,0.0674840625339035,-0.419301571081119,0.0277433741685764,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.542450164199132,0.0300253899052289,-0.5795424977972,0.076050549544764,-0.434943000449276,0.0302599280299753,-0.5,-0.464264825167875,0.0224438308775468,-0.418025968588274,0.0424190976441263,-0.331535724986237,0.0234002876111447,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.560454753788707,0.0287899170575284,-0.524765032851099,0.0478135591247675,-0.440058113722176,0.0294191662352304,-0.5,-0.476967567933028,0.0220750719370922,-0.475885098270269,0.0411397871528577,-0.402912045306899,0.0229735227370194,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.538647774337587,0.0289902106054379,-0.478177717292421,0.0431124619299413,-0.40987437118298,0.0293242031695464,-0.5,-0.500925273230069,0.0235963739688288,-0.545267751141497,0.0458159161589786,-0.408412009101626,0.0245581152360615,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.572953475703725,0.0300123673588468,-0.554461982284681,0.0505134160182681,-0.45337062186936,0.030536480874319,-0.5,-0.477210394814165,0.0231249983344403,-0.433976751429495,0.0360429442750445,-0.354278342317962,0.0240492354445486,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.611579620602239,0.033827493579016,-0.619256342471228,0.0614360133055466,-0.502217207326227,0.0340830863856555,-0.5,-0.496397425264901,0.0237080198223461,-0.509011118603952,0.0459436865394616,-0.396407560608321,0.0246404990112753,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.646520843859014,0.0370407579222448,-0.655774802604354,0.076306890145494,-0.529134122660511,0.0370732294050148,-0.5,-0.506772634659042,0.0251554522839857,-0.489287242622601,0.0456530391973141,-0.411373535179221,0.0259078626671398,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.658918191154541,0.03362965619249,-0.6800440294915,0.0622295202630023,-0.517386386003486,0.0344435969987626,-0.5,-0.52099956140212,0.0248843495419638,-0.53379632952409,0.0499176260736818,-0.446284855091152,0.0257082095732132,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.565556221864658,0.0301929643919167,-0.588879186731704,0.0600373949053645,-0.433567615741103,0.0305656944891246,-0.5,-0.467795187859857,0.0230153768184034,-0.455209800426851,0.0399895911827658,-0.376400689520505,0.023788295116323,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.663009923614941,0.0387703419199587,-0.653700084102532,0.078660648795163,-0.524813846225062,0.038526559112486,-0.5,-0.475983492805809,0.0246369530962803,-0.418315532796432,0.0382746272617958,-0.362180939646475,0.0252350651924997,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.727908540590652,0.0419212065036441,-0.797765048018571,0.0883948636595039,-0.632444694048159,0.0421800107960194,-0.5,-0.545808349841833,0.0256307240769429,-0.566978569220445,0.0557974700005744,-0.423430939862315,0.0267632939287306,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.557632106162846,0.0292015213424867,-0.575931241103452,0.0547019720385816,-0.432936560104425,0.0297092486610601,-0.5,-0.498763186388448,0.0236838570250056,-0.485089882821588,0.0384742857255777,-0.429339874388969,0.0244765146150279,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.70136344201689,0.039319360923707,-0.679459387369511,0.0624030020833281,-0.553948098168064,0.0394384768848404,-0.5,-0.465779951747112,0.021721579690725,-0.516612179116019,0.0414612264510298,-0.408272817976429,0.0224562158666965,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.6822716701938,0.0390426678389305,-0.672711554018647,0.0772377232208247,-0.53173651097572,0.0389104965482015,-0.5,-0.530144964308168,0.0274941209721193,-0.53055584685344,0.0409594637531004,-0.42783927828907,0.0280623444122065,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.672722516598707,0.0351471719423751,-0.658049739051951,0.0590290556265369,-0.566135764243779,0.0358777959481928,-0.5,-0.52947685115987,0.0252594159583816,-0.539794080409227,0.0470158445142566,-0.421603292657504,0.0262487445521554,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.645147816558646,0.031063672957527,-0.63501215034836,0.0543066653853582,-0.536689437218534,0.0322378835780314,-0.5,-0.475528094132794,0.0225147111580662,-0.426471955234591,0.0395110748570888,-0.379906510533688,0.0234577267432014,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.535631679612149,0.0286745409479761,-0.552858743928153,0.0531741790628916,-0.438980583542396,0.0290917733003619,-0.5,-0.473435625909811,0.0225361149133177,-0.488835718630334,0.0626531617993378,-0.39408964440903,0.023372741681883,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.686145622980209,0.038951253641183,-0.676273138691293,0.064326033870306,-0.538833800284152,0.038923062737495,-0.5,-0.523360719038,0.0272473976018912,-0.494698459699786,0.0419514037850101,-0.395988733773759,0.0277818368248918,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.606577551666871,0.0330235387382529,-0.600387893099022,0.0619939072979157,-0.484542988515745,0.0333299997333858,-0.5,-0.511529975592858,0.0271552280202688,-0.530578420484528,0.0486214681790107,-0.435143968719522,0.0275938629730633,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.67520997379508,0.0356139841842561,-0.644064373474174,0.0761472986565692,-0.533036026376045,0.0362087852252902,-0.5,-0.536618903390009,0.0263595681486096,-0.540950196466943,0.0503131745403336,-0.420495877574109,0.0272210300249604,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.673841238505504,0.0368112793399213,-0.650406785900329,0.0886324063067875,-0.503709649956024,0.0369299490474722,-0.5,-0.5235727300951,0.0252548249143634,-0.524319505357589,0.0438935308486008,-0.412239723179047,0.0261925120919653,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.621047684360803,0.0355124874466283,-0.605892328096191,0.0702504128082619,-0.485706994575569,0.0354225997683057,-0.5,-0.466611243706564,0.0217815718240456,-0.463422107052526,0.0392357953761119,-0.378361885108174,0.0227388987832535,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.731894001970233,0.0382772891842216,-0.689051013861458,0.0623399470214191,-0.580656324968852,0.0391205090233951,-0.5,-0.540258789362727,0.0276409999341987,-0.510188647134342,0.0449593625911347,-0.453988058797046,0.0282542090883452,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.597111144230117,0.0311857410257082,-0.53831039886306,0.0565229621233878,-0.45369854422541,0.0316917968173194,-0.5,-0.514773565261829,0.024769115715465,-0.435189159599186,0.0382919313120293,-0.396167344878402,0.0257289516587703,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.63041400933508,0.0336038215171539,-0.582820120158541,0.0523161249003876,-0.491030472186789,0.03402327491292,-0.5,-0.441105292816521,0.021869934047975,-0.39405246852473,0.0329779700551012,-0.346639684124113,0.0226350764058832,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.509579898487414,0.0274079035279219,-0.509649210470711,0.0464658594314629,-0.398658192462783,0.0277974365465445,-0.5,-0.462813387523685,0.0238498242417514,-0.504382408766463,0.0566071012668631,-0.389591520116641,0.0243928687850807,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.619710391054649,0.0331774167061157,-0.713169781984584,0.0693791138320444,-0.550129990162728,0.03363665657061,-0.5,-0.456941588913832,0.0223326304718705,-0.421668680454601,0.0404299269750364,-0.350894865330367,0.0231843636252036,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.595595972754505,0.0311545860308966,-0.626681494315185,0.0723609028361453,-0.489393122697781,0.0317249817258448,-0.5,-0.524040170113099,0.0252925567056341,-0.564256485475469,0.0481616311029625,-0.41960252323269,0.0262093667519571,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.655203125500875,0.0365779884661788,-0.656732233361935,0.0841716333368542,-0.478656848754104,0.0364037481785243,-0.5,-0.508092094378788,0.0265137797473055,-0.53362775646976,0.042373997898627,-0.418311952759756,0.0270415123180279,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.787640561023469,0.0473811553824658,-0.780402772592318,0.0824812040598892,-0.603328719120564,0.0466772083343729,-0.5,-0.506715092226035,0.0241240044929512,-0.535804414594844,0.0488557301689762,-0.42668869439256,0.0249805505279093,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.622026469182867,0.0354884923503718,-0.732501928952089,0.0647234987836228,-0.54402725024634,0.0356711585517958,-0.5,-0.518864070560816,0.0253330459850189,-0.563451717893468,0.0620349379656154,-0.415602506558688,0.0261876371466792,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.722453275555517,0.0434093081347617,-0.786689536640616,0.079444078274988,-0.583666783473044,0.0430370760171659,-0.5,-0.497553082446603,0.0224861420286878,-0.461287827062465,0.0384926188520385,-0.411386049209846,0.0235748671953186,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.606927798639629,0.0303593977055023,-0.699980714471407,0.0754617163050546,-0.480243296606733,0.0312130435265324,-0.5,-0.493549804680462,0.02456221693516,-0.479870559924984,0.0426662944070091,-0.375267501680053,0.025344628861674,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.605637905798302,0.0313983225647686,-0.635163867401244,0.0609535393619727,-0.476673622372345,0.032007874208829,-0.5,-0.457790073263639,0.0208575634589971,-0.367091561339756,0.0389784597700822,-0.363849424250685,0.0219376172870392,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.599324208852242,0.0321201354994018,-0.57558056154544,0.0514679000972062,-0.498221923303296,0.0325633179474276,-0.5,-0.479272590278085,0.0245299626490865,-0.4812388943437,0.0552496649051797,-0.392573479544906,0.0251340509740605,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.575336048902791,0.0286141679654384,-0.596067934242431,0.0592982137600859,-0.474703987500463,0.0294276343263525,-0.5,-0.461817112927273,0.0215158410604586,-0.449369736539052,0.038354635438335,-0.375040688975922,0.0224702442616308,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.639494373727648,0.0343926022250146,-0.690066042544585,0.0658657356735355,-0.531215103427285,0.0348620662208211,-0.5,-0.495315758077292,0.0244346608856081,-0.502261785616251,0.0389189186114068,-0.394236823365019,0.0252271299336683,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.623102098239447,0.0339277977495137,-0.63254041300649,0.0618683149307017,-0.493119457868114,0.034221085169077,-0.5,-0.521371901519423,0.0250898573487225,-0.520645946927426,0.0457330026829705,-0.419042033662548,0.0260120729656179,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.635723991852287,0.0309388858919707,-0.743365696634187,0.101622397592742,-0.526532556967423,0.0320211807430163,-0.5,-0.452174568958348,0.0215206263346263,-0.418087767730304,0.0388650880639685,-0.363812215890569,0.0224053246109761,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.667142225686049,0.0374136977699717,-0.674612676852241,0.0626918140528306,-0.541241564440768,0.0375843321915726,-0.5,-0.491807126591961,0.0226592107774307,-0.570300365805789,0.0854561683083829,-0.414013053656424,0.023610524007949,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.668925529945558,0.0371625285050538,-0.697198378604681,0.0843927700460891,-0.520247533751271,0.0372734748966505,-0.5,-0.523988720346947,0.0235636266492215,-0.497213205519616,0.0471979670632568,-0.418379688209097,0.02482792111096,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.57436454626112,0.0301959540192308,-0.594453914437044,0.08301801335676,-0.437383517006795,0.0306571730740577,-0.5,-0.512320762917373,0.0240462161497809,-0.562119400146119,0.0729797624709824,-0.374680475737348,0.0251717896108655,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.620015181870031,0.0335798929705909,-0.631871090933444,0.0544248961690546,-0.503775314560968,0.0339547612797679,-0.5,-0.565682324951335,0.026602393339731,-0.52650060607127,0.0427778982924357,-0.41943055746406,0.0277882342411211,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.652681816710499,0.0363637268665993,-0.654405759759655,0.0703481858956733,-0.51339553390309,0.0364815004137207,-0.5,-0.516104516253795,0.0251447467348768,-0.483092323077354,0.0478269691426529,-0.397672064392719,0.0260397623028742,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.538396117682588,0.0275890286226833,-0.583698182004584,0.0524238024521319,-0.474324130943036,0.0281211960219328,-0.5,-0.521416286178485,0.0228759826284685,-0.556413460542899,0.0451492870278197,-0.439339220636128,0.0240806320773886,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.63024115829278,0.0326304414101515,-0.615505211863697,0.0553450570360596,-0.511291065129631,0.0333102030998056,-0.5,-0.525926250793311,0.0245313800697727,-0.512363522078477,0.041778923752773,-0.437462254519943,0.0255366149686579,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.608462095515233,0.034556515669574,-0.610533210525445,0.0601303624327733,-0.497085308692959,0.0346412043743268,-0.5,-0.497461583322891,0.0220027144600509,-0.57112486551538,0.0606879228728829,-0.434279329152335,0.0229652238455346,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.576817671800166,0.0296783972067335,-0.619429446958554,0.0595323823436002,-0.452622687453336,0.0303082064459595,-0.5,-0.528096926371767,0.025253707503506,-0.507235852397865,0.0418947774885429,-0.435048451959228,0.0261759396806481,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.617368591544742,0.0315358912008063,-0.603743903745543,0.0568845508575184,-0.489491454070202,0.032268325687503,-0.5,-0.499675272422555,0.0262549038512149,-0.512450993428293,0.0419209673002165,-0.4166650908011,0.0267455036017412,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.643799287528538,0.036598194191787,-0.664959806715536,0.0599208101469913,-0.504869747781303,0.0365483443542528,-0.5,-0.474833320876402,0.0215468826712384,-0.437103142523038,0.0327847568868301,-0.370275552366541,0.0227117976011925,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.613210517211258,0.0298223139733064,-0.636948780456394,0.0578229756370936,-0.495766218682671,0.0308669594932278,-0.5,-0.461426821156446,0.0232264924020542,-0.455011614658091,0.0437717257079809,-0.368314688876144,0.0239189973365873,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.699867327187834,0.0382386618630244,-0.658434702623716,0.0687687919548323,-0.565548181961449,0.0386512258853662,-0.5,-0.504968335942475,0.0253837090994411,-0.544680636526481,0.0616922780061085,-0.38809497961271,0.0261131692658626,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.74148587701368,0.0386819463051431,-0.678506227223904,0.0600496302257602,-0.629241682451033,0.0396576925009716,-0.5,-0.474690188856006,0.0226138005137086,-0.448126446659823,0.0477020622316109,-0.377783727758539,0.0235372402834849,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.589795802448915,0.0344982145282914,-0.589617712838075,0.0584629553831139,-0.472531810139541,0.0343651652495315,-0.5,-0.474451207082375,0.0217612445844175,-0.462576870051015,0.0462968275506909,-0.375496248851467,0.0228509639165772,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.604363666958397,0.0311898775690111,-0.638529626458715,0.0745522363145909,-0.479347882292357,0.0318350365818598,-0.5,-0.490246759395545,0.0259655929687856,-0.467871989662538,0.0446884118137806,-0.361767980454714,0.0264268102559642,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.593607137693084,0.0324092170267969,-0.615693332067061,0.0625223521826283,-0.460492095198185,0.0326418652199846,-0.5,-0.584019338847154,0.0269291485934567,-0.56248450098659,0.0628205917125516,-0.456961932487698,0.0282574696242053,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.614807735184663,0.0319374085642816,-0.603986561601697,0.0558961938553317,-0.526499207938761,0.0325640050977289,-0.5,-0.554972130024875,0.0277883502115425,-0.554225450649961,0.0568631879360175,-0.467638639223329,0.0285105412473773,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.574254566422262,0.0310498089918691,-0.538918570303941,0.048397364575724,-0.437364640399839,0.0313238211726615,-0.5,-0.494284084302894,0.0233447414133354,-0.508084192400357,0.0572583496461494,-0.377305206236105,0.024384483756084,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.589017101794436,0.0342922265851332,-0.566540351869041,0.0567056239207261,-0.446506231137758,0.0340181914970806,-0.5,-0.492067093199336,0.0242918790158114,-0.510516282311868,0.0485078473739728,-0.375434335069287,0.0251123393764023,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.605076904143052,0.0345461857399663,-0.610806654280851,0.0585370742760231,-0.447758727940469,0.0343028359405788,-0.5,-0.53359634865379,0.0244679826735164,-0.516431265396982,0.043038152425377,-0.417646725190697,0.0256942191908846,NA,NA,NA,NA,NA,NA,NA,NA
-0.5,-0.625,-0.56062045800688,0.0274124454614953,-0.532218341506123,0.0521562277714873,-0.432568388358161,0.028334684428685,-0.5,-0.562248585867163,0.0270018636794328,-0.531239167609801,0.0454480783080493,-0.473391960684614,0.0279280087624679,NA,NA,NA,NA,NA,NA,NA,NA
