"true_ci","corr_disadv_error","gs_ci","se_gs_ci","mb_ci","se_mb_ci","nv_ci","se_nv_ci"
0,0.5,0.000953703241585958,0.00617469878549918,0.00377260117747608,0.00666009969162516,0.00356021360813502,0.00617385281302114
0,0.5,0.00181150527444481,0.00623531450846324,0.0021336911995104,0.00704307396400163,0.00188508090724662,0.00623529519365684
0,0.5,-0.0028994604454892,0.00609783552312805,-0.00407228978836749,0.00702549867173782,-0.00360828663202786,0.00609749861078511
0,0.5,0.00184062427075976,0.0060494026748736,0.00465114515776053,0.0068788063020653,0.00397429603248139,0.00604848737548069
0,0.5,-0.00763083217525161,0.00621674557059269,-0.00916845899407015,0.0063101738118027,-0.00852005322630964,0.0062157214712001
0,0.5,0.00364259612413242,0.00608066007674255,0.00437004723715098,0.006429525238084,0.00414503242131456,0.00608037328406111
0,0.5,0.000488526835056518,0.00629224350593107,0.00364756805649748,0.00705075006262264,0.0032777489587871,0.00629150595830935
0,0.5,-0.00621392089466243,0.00629683004373448,-0.00838746275231018,0.00691600697201453,-0.00741371642462157,0.00629568292798025
0,0.5,-0.0060715770053584,0.00613818092999988,-0.00736922567500471,0.00716394038561371,-0.00653258443213602,0.00613775997643182
0,0.5,0.00110096288435255,0.00604788952635174,0.00151020259054655,0.00667189705083575,0.00137093900852794,0.00604784028477519
0,0.5,0.00488698387471202,0.00611344089269351,0.00693336726661872,0.00679125152244462,0.00623719378134969,0.00611234720155316
0,0.5,-0.00368409552488392,0.00579337469100173,0.00109385327571691,0.0066168188577231,0.000973083577946629,0.00579435696473563
0,0.5,-0.00347905935862037,0.00590126758930416,-0.00507069046614927,0.00700810231371752,-0.00428918687144502,0.0059007888525727
0,0.5,0.00205475844969773,0.00635379927234307,0.00477093685002256,0.00700564009348796,0.00436866268371843,0.00635276852007106
0,0.5,-0.00889442200382979,0.00638221958604646,-0.00724455065728701,0.00686169898580466,-0.00660207498629525,0.00638466873359742
0,0.5,0.00230002704584111,0.00605852098300455,0.00502387119669293,0.00664863861244788,0.00449754010606522,0.00605742102750064
0,0.5,-0.00196553367547578,0.00610598616216304,3.28531213901603e-05,0.00676837173628452,3.03262721101242e-05,0.00610626776494642
0,0.5,-6.58308318534661e-05,0.00616970316572974,0.00336006311958229,0.00683116390506876,0.0030805993278456,0.0061690204395612
0,0.5,0.00837085538505945,0.00622658903126761,0.00612447475689059,0.00662908535168347,0.00587196791657521,0.00622912085798481
0,0.5,-0.00405301119064541,0.00617761175807416,-0.00455181964216053,0.00664706706896163,-0.00423230778216079,0.00617750501216477
0,0.5,-0.00574267159807615,0.00626920207377753,-0.00139419453110765,0.00722411690363015,-0.00119769309596604,0.00627142649711061
0,0.5,-0.00237008853827043,0.00598085794142857,-0.00526910442614176,0.0062511309890146,-0.00486230776499638,0.0059795091746198
0,0.5,-0.00140456087972432,0.00584956383941267,0.00114018020562265,0.0065974795860268,0.00101534273518432,0.00584963626056142
0,0.5,-0.00299540136989995,0.0060139859515292,-0.00127952932440552,0.00636082321571579,-0.00121193488424313,0.00601454347489988
0,0.5,-0.000484508308006474,0.00632415156133434,0.000598867882518241,0.00687685803966969,0.000542899591224494,0.00632414737672037
0,0.5,0.000463110445969589,0.00608609887310083,0.00799815534538761,0.00655423546976181,0.00758487957021587,0.0060819006183876
0,0.5,-0.0121761295369668,0.00615207169965903,-0.010056146104512,0.00633223803730106,-0.00954956728655204,0.00615619335427142
0,0.5,-0.00833459433688534,0.00588145171570927,-0.00704981222785688,0.0062560731388726,-0.00658528821503858,0.00588344515943934
0,0.5,-0.00163320453966189,0.00590964870915445,-0.00210266455982678,0.00677652742759096,-0.00186197416375894,0.00590958799500728
0,0.5,0.00397524129197399,0.00571783755938079,-0.00406081950005243,0.0065372106125535,-0.00359090530002155,0.00571806747139059
0,0.5,-0.00329235486668572,0.00589676304892555,-0.00643506078116531,0.00665364881604904,-0.0055932409290001,0.00589520611969457
0,0.5,0.00118090688159028,0.00602052932172306,-0.00223397671169163,0.00654800804457333,-0.0020502194618089,0.00602032088972175
0,0.5,0.0017146849606632,0.00577144518562871,0.0030940255712107,0.00583787593812627,0.00301283146784047,0.00577096543820139
0,0.5,-0.00412458182436727,0.00644644048698647,-0.0071113634860356,0.00687139740605841,-0.00651386318766581,0.00644470984092956
0,0.5,0.00374245407969911,0.00601133383337575,0.0053828558962368,0.00664426170985751,0.00490295179438178,0.00601058783255236
0,0.5,-0.00659693205955375,0.0059211274041721,-0.00460848771091891,0.00647178617481032,-0.00424616234609887,0.00592305803962787
0,0.5,6.89312632224486e-05,0.00570127966005984,-0.00077006057864496,0.00631074467276302,-0.000694276041061491,0.00570124179320224
0,0.5,-0.0026861517369141,0.00619600563775145,-0.00510987137403892,0.00718305282093602,-0.00456361819813989,0.00619503115339919
0,0.5,-0.00896605719879929,0.00622227684933692,-0.0056157560308894,0.00648553762006509,-0.00535872492275332,0.00622595558172053
0,0.5,-0.00180818121962643,0.00602028889574436,-0.00424346823871679,0.0064498093124847,-0.00396004730282023,0.00601936769030688
0,0.5,0.00948572169649832,0.00617798742492927,0.011303247623351,0.00717716281141804,0.00984339193688895,0.00617749051986491
0,0.5,-0.00230203137677111,0.00610535825370405,0.000424786480092993,0.00668727701044275,0.000389114929377208,0.00610573362896925
0,0.5,-0.00328355813170398,0.00627503844636834,-0.00451625005392026,0.00707957860438645,-0.00397230458124908,0.00627468636220572
0,0.5,0.00522690586536771,0.00606536139709705,0.00940344512906012,0.00779160383221893,0.00764949464592583,0.00606306706882602
0,0.5,2.13604809326247e-05,0.00567885253669433,0.00346632886222319,0.00591381187756097,0.00338769497580423,0.00567793754670183
0,0.5,-0.0108410463544963,0.00614345449259835,-0.0115432471433012,0.00681901177772058,-0.00996930486776541,0.00614476743871545
0,0.5,-0.00486213673675052,0.00603507058856914,-0.00267396813695222,0.00729209295396717,-0.00224158482895212,0.0060364476648274
0,0.5,-0.00352161697844938,0.00599702750288578,-0.00514043501271373,0.0064567000953086,-0.00486706973458951,0.00599618579877166
0,0.5,-0.00390000993564046,0.00609716260118613,-0.00183044476490922,0.00713650270784626,-0.00165890515943853,0.00609807251507947
0,0.5,0.00232883127999056,0.00619811525458594,0.00420087937679663,0.0067964007200005,0.00379682712568328,0.0061974717545667
0,0.5,-0.00757506727386424,0.00606889845248817,-0.00648686423916624,0.00664213620381248,-0.00597019216235226,0.00607049553124107
0,0.5,0.00304887197810148,0.0059742972367375,0.00959589483142,0.00642197628262006,0.00921758263070205,0.00596862414833686
0,0.5,0.0136338290985875,0.00587903966516544,0.0142718547404334,0.00653669784960687,0.0128331339161809,0.00588065987136775
0,0.5,0.00104929370884589,0.0060484333519081,0.00388304654595117,0.00640526330907823,0.00370841580348526,0.00604749985692274
0,0.5,0.00740537949063989,0.00623689946159974,0.0101074753302512,0.00660354566622277,0.009105384084848,0.00623490590918784
0,0.5,-0.00350053736223426,0.00619543840213477,-0.000783338290928297,0.0070885563500295,-0.000686808234600838,0.0061962818472981
0,0.5,0.00980027193579739,0.00627349656232884,0.00916713815345133,0.00691533275032618,0.00819039404871348,0.0062755377406142
0,0.5,-0.0067525339059746,0.00621125023860385,-0.00815434551525717,0.00652295713625714,-0.00776181529862315,0.00621020453022379
0,0.5,0.00241787261772535,0.00626491674334048,0.0108183266169742,0.00765727352855449,0.00907594308191255,0.00625951080815173
0,0.5,0.000736137130206368,0.0060795086418401,0.00291071411196664,0.00701776149584812,0.00258080863908522,0.00607906007180467
0,0.5,-0.00453610924988252,0.00611867653093809,-0.00664340206702854,0.00706407408109918,-0.00570504130578472,0.00611780580718123
0,0.5,-0.00207292646610656,0.00592811052999427,0.000260000898955819,0.00647130287125467,0.00023714722263732,0.00592843128864238
0,0.5,-0.00219058458828271,0.00602189090872416,0.00209616383165022,0.0065461381460477,0.00196112335693196,0.00602196157927709
0,0.5,0.00729613155918195,0.00592181834138142,0.010047626318659,0.00680218868031807,0.00887288190516805,0.00591988658596476
0,0.5,-0.0175228851234652,0.00588486747837356,-0.0136188441563596,0.00691587542188057,-0.0120248540210688,0.00589726094504641
0,0.5,0.00772133539181203,0.00593703073180413,0.0081157083267731,0.00678206055829336,0.00713364318387828,0.00593768993231392
0,0.5,0.0158642419880581,0.00622021015316597,0.0121616732400715,0.00673393270458286,0.0112429378756805,0.00622913179072479
0,0.5,0.00114180413700778,0.00608656704704753,0.00024086128415573,0.0066233065086021,0.000218161105207009,0.00608665899599265
0,0.5,-0.00650916238635863,0.00606038044641755,-0.00974973412654296,0.00681146373575636,-0.00887927503698596,0.00605769488006207
0,0.5,0.00798246683357613,0.00644596644162379,0.00772676916744822,0.00712499565762994,0.00692108350091217,0.00644704337280092
0,0.5,-0.00144610992407455,0.00613183103449669,-0.00242103576073629,0.00661416465732544,-0.0022943621397087,0.00613160091158095
0,0.5,-0.0133850877997431,0.00611772756352346,-0.0199542909097052,0.00656461834939171,-0.0186004224160321,0.00610556717130981
0,0.5,0.0041091914064067,0.00600034217987119,-0.000840497122832334,0.00654612901014708,-0.000773206464495714,0.00600155570604178
0,0.5,0.0034317766637473,0.00579083224509177,0.00297951699933253,0.00677175276621591,0.0025799098938252,0.00579123091103059
0,0.5,-0.00468918657007722,0.0061745074416091,-0.00469517987878787,0.00702501185740846,-0.00409070479244929,0.00617488524570035
0,0.5,-0.00565741115359959,0.00598725512440573,-0.00554451998439514,0.0063039701017495,-0.00541966968332051,0.0059874519037498
0,0.5,0.00275625918977846,0.00627089541639988,0.00643381342002095,0.00694417925110359,0.00595965765770279,0.00626892630673974
0,0.5,-0.0035272539118396,0.0064096781269757,-0.00456115079899021,0.00665809449170846,-0.0043937834860165,0.00640920743790127
0,0.5,-0.00363077487703883,0.00609190164109836,-0.00471764106298549,0.00680135686682387,-0.00429282150157888,0.00609151802556641
0,0.5,0.00126873079740752,0.00611141120986094,0.00235841976084663,0.00627286739408856,0.00236600259189535,0.00611112073282411
0,0.5,-0.00430101484269106,0.00587131671602887,-0.0032109860309172,0.00661362949503561,-0.00283528072672714,0.00587211730071477
0,0.5,-0.000112623275465251,0.00635440749669522,-0.00423611979286534,0.0069008369767319,-0.00400887805028348,0.0063532939973774
0,0.5,-0.00170242137215759,0.0061067809047168,-0.00225716440797681,0.00672819595521212,-0.00205342391825162,0.00610668479969743
0,0.5,-0.0073191052022385,0.00628069730716816,-0.00268530285885031,0.00686677857757168,-0.00250248333349339,0.0062840253779133
0,0.5,-0.00653383625709647,0.00595282335880779,-0.00594998863525646,0.0064510927180864,-0.00562465013392664,0.00595365524710292
0,0.5,-0.00133365620272153,0.00599500464818862,0.00118970371544774,0.00628261802333388,0.00110728635994449,0.0059950458663465
0,0.5,0.00134146957749246,0.00586560209574912,0.00011346316306262,0.00648144314071443,0.000102150395483176,0.0058657391983328
0,0.5,-0.00736747788845084,0.00616105040767877,-0.0068372429096661,0.0067804172797488,-0.0061673504215249,0.00616222153980735
0,0.5,-0.00906515986720277,0.00604739765502014,-0.0123321865758833,0.00660136639346863,-0.0109951727206773,0.00604453871403398
0,0.5,-0.00790628602468142,0.00633338851897393,-0.00788168650038991,0.0072071593922659,-0.00703897780658765,0.00633429110376602
0,0.5,-0.00137632314851202,0.00609210978522055,0.000209644582794026,0.00675491691699171,0.000193009491504561,0.00609224556477125
0,0.5,-0.00473461668086452,0.00599057448380034,-0.0059165391090066,0.0069098229164506,-0.00533521543035364,0.00599012285867294
0,0.5,0.00263721482615772,0.00616280186984212,0.00653389441307997,0.0066305123382419,0.0059552810926651,0.0061607465605519
0,0.5,0.00560324921831004,0.00623909974216917,0.0018020657314429,0.00716134828244021,0.00160892684605242,0.00624114366098259
0,0.5,0.00641350417239181,0.00627238581029005,0.00843390564189528,0.00715842030114154,0.00729119168166824,0.00627153776810076
0,0.5,-0.00585697658248352,0.00613316988113242,-0.0036202039637641,0.00701044965649866,-0.00320048057231965,0.00613491428794944
0,0.5,0.00229300798585338,0.00614021697037367,0.0100110598990153,0.00667025488922097,0.00904813345237103,0.0061346661703408
0,0.5,-0.00332739637493422,0.00634592564073731,-0.00473043733778375,0.00777060035392402,-0.00387261402645539,0.00634565299364784
0,0.5,-0.00454516888332738,0.00628337060676084,-0.00783084520877665,0.00734390255350974,-0.00700328300847714,0.00628137350004492
0,0.5,0.00117573310042755,0.00618329226988805,0.0025142474537957,0.00677453713043366,0.00236374870901071,0.00618299047211727
0,0.5,0.00250695321456602,0.00625936120413833,0.000140673409151158,0.00707631149468533,0.000126087949037507,0.00625980421486818
0,0.5,-0.00467242126682302,0.00610496491378217,-0.00281015392556164,0.00727862230981866,-0.00239352233920801,0.00610613912171134
0,0.5,-0.000503034459052422,0.00623112244144469,-0.000744364983765061,0.007159869287613,-0.000657545489271078,0.0062311096960428
0,0.5,-0.0141392038160444,0.00613205206294871,-0.0140409915902283,0.00670678694879962,-0.0129595487156526,0.00613437145235488
0,0.5,-0.00621692603215466,0.00628766170113674,-0.0071817079514434,0.00677755575417318,-0.00658111188879287,0.00628733413194223
0,0.5,-0.00339759111587772,0.00583479504389339,-0.000832475238609486,0.00615544593835496,-0.000778610750127031,0.00583563858707737
0,0.5,-0.00166801713553817,0.00604009172595015,-0.00412506735609285,0.006208975338584,-0.00395355033183937,0.00603914206050974
0,0.5,0.0181934058063516,0.00601990423682543,0.0148648953475137,0.0064295988484648,0.0139690960009618,0.00602998643786077
0,0.5,-0.000396692862729902,0.00632718203303146,-0.00177185766922728,0.00757106913383338,-0.00148078578652732,0.00632704014396051
0,0.5,0.00792533881898273,0.00594645204274516,0.00796447175341632,0.00646659135243529,0.00720821170505761,0.00594726990064487
0,0.5,0.00167829349138083,0.00600506630475178,-0.00387884223341006,0.00678282617248167,-0.00354628703556395,0.00600433973072612
0,0.5,-0.00634151453246724,0.00601185822185184,-0.0130429272965866,0.00688000050106966,-0.0113956389722027,0.00600518762291357
0,0.5,-0.00187474087748218,0.00618789145626216,-0.00100559290918596,0.00685564662323304,-0.00090990459166219,0.00618808409670617
0,0.5,0.00340923823521004,0.00610113396206927,0.000421691886265091,0.00621561532408455,0.000414556799359464,0.00610196963845243
0,0.5,0.00929433972517232,0.00611111277037512,0.0066357775591422,0.00667636487253761,0.00611989876342398,0.00611467616920368
0,0.5,-0.00280818368661692,0.00605277254974537,-0.000699726955809249,0.00670219999345407,-0.000624817689583804,0.00605332502977864
0,0.5,0.00412351470362101,0.0061510854703606,0.000130287422259251,0.00753508977147356,0.000107206501537991,0.00615231286924914
0,0.5,-0.00628951852267245,0.0061698464297679,-0.00667838508755602,0.0065702408350422,-0.00613377684221759,0.00616998568849463
0,0.5,-0.0072537554154449,0.00609175200720905,-0.00718909140678523,0.00639849803822154,-0.00684355745923343,0.00609217491686551
0,0.5,0.0171605613500403,0.0064614325028805,0.0193225115846296,0.00732010234990105,0.0177902336359138,0.00645993699389405
0,0.5,-0.0076293420720999,0.00622256090160443,-0.0113947434861276,0.00676188995264025,-0.0104836068333085,0.00621887745031331
0,0.5,0.00400045818768342,0.006167980193669,0.00258105567980515,0.00674869983784701,0.00232683640023136,0.00616874253261056
0,0.5,-0.00711044820242903,0.0062082612963,-0.00683414063813658,0.00702494306122732,-0.00601693916317929,0.00620928637686317
0,0.5,-0.00476305971579575,0.00607597743885104,-0.00123275240398398,0.00709192924457787,-0.00107839853465374,0.00607755624828916
0,0.5,-0.00565948369917413,0.00614299557504322,-0.00600397076401134,0.00696825240049698,-0.00540945393861899,0.00614319585642076
0,0.5,-0.00728537350756609,0.00615264387808803,-0.0124537885315087,0.00694571961018154,-0.0108101499102819,0.00614803397015509
0,0.5,0.00393149977462405,0.00579141908726791,0.00184686703879268,0.00638190043444386,0.00163061070887369,0.00579241516897855
0,0.5,-0.00388813008858498,0.00620411684545243,-0.00340264337811966,0.00682765986254709,-0.0031405597845078,0.00620449236037794
0,0.5,0.011116492660998,0.00594845916941782,0.0118429630843562,0.00674367920544893,0.0104850080311595,0.00594948693092472
0,0.5,0.00613071257788074,0.00604080548118283,0.00568291092739482,0.0066952104275663,0.00511307893785274,0.00604165099825347
0,0.5,0.00136750318688132,0.00613668290525685,0.00351032072100458,0.00657725608067945,0.00329864321348209,0.0061360299653803
0,0.5,-0.00775627365750959,0.00605927846982291,-0.00445086123059239,0.00603402225434249,-0.00442254996796801,0.00606226673217163
0,0.5,0.00368122221107862,0.00606054237247692,0.00263105479421036,0.00659611512020451,0.0023011802987792,0.00606114994173729
0,0.5,0.00259773416947173,0.00572107419871054,-0.000407179001986136,0.00606385222480371,-0.000380901672141164,0.00572159586936734
0,0.5,0.00549453420435262,0.00604418247240448,0.00463353840152459,0.00693758039050639,0.00409911185967441,0.00604517099232846
0,0.5,0.00718286015332214,0.00600256217000537,0.00834377853218332,0.00668321796911761,0.00743726279304667,0.00600228509060371
0,0.5,-0.00158010035157301,0.00631308689793583,-2.43750253277508e-05,0.00667298249529882,-2.27569684479616e-05,0.0063132614014095
0,0.5,-0.0101690257170865,0.00601073787789749,-0.00782941177060918,0.00639743807026782,-0.00728941035609836,0.0060144755176427
0,0.5,0.00585838644947532,0.00593922218706353,0.00439034990452245,0.00630350030472309,0.00416225762655208,0.00594050474383294
0,0.5,-0.0103480014671705,0.00597110976526952,-0.0102251900156918,0.00695427023901845,-0.00913005916126519,0.0059728884847825
0,0.5,-0.000193956858603595,0.00602757031386178,-0.00141249784276153,0.00655712675415637,-0.0013224705276512,0.00602744351215075
0,0.5,0.00254620267656784,0.00620475509334131,-0.00111600493685575,0.00705451616477318,-0.000972068484744949,0.00620515082453472
0,0.5,-0.00360308348693267,0.00623499279317141,-0.00627345556214103,0.00644820634306527,-0.00585326973299638,0.00623348123532564
0,0.5,-0.0073482058691804,0.00598105061598001,-0.00886619482541775,0.00659695812432761,-0.0080149243204683,0.00598028410436909
0,0.5,-0.00557795313676188,0.00633140266625585,-0.00443647656215114,0.00677875017174254,-0.00409324033381955,0.00633240278002766
0,0.5,-0.000873158221110669,0.00620471121765285,-0.000394012848940846,0.00651376914334925,-0.000368511975738546,0.0062047559927486
0,0.5,-0.017242807950974,0.00590669179696061,-0.020276016083596,0.00727528109603225,-0.0169876409360092,0.00590735608858859
0,0.5,0.00297940077237854,0.00583024459531316,0.00118674553188364,0.00646286509084831,0.00109073865579709,0.00583083804293889
0,0.5,-0.00975184842197508,0.00614713286792808,-0.0112041053662071,0.00657418583963766,-0.0102578029629809,0.00614640057999334
0,0.5,0.00393266089711268,0.00623081053583239,-7.91297987154883e-05,0.00672826279533281,-7.30820217875941e-05,0.00623190937125854
0,0.5,-0.00514856726035534,0.00616956137566808,-0.000278752984688508,0.00661003328185956,-0.000264549209020863,0.00617146381701954
0,0.5,0.00522387164112433,0.00604244520793356,0.00693814559491081,0.0069071750601442,0.00605975582913295,0.00604174836403733
0,0.5,0.00441826341091614,0.00617492897474311,0.00373221455861338,0.00678181950715031,0.00337583499200854,0.00617551307304103
0,0.5,-0.00997763937231348,0.00594620998376864,-0.0107225261809018,0.00687829736229667,-0.00954320301113094,0.00594684921276776
0,0.5,-0.00283401878123126,0.00584570279896553,-0.00176970916178334,0.00662308715585871,-0.00155819032260444,0.00584613401129004
0,0.5,0.00287751757396477,0.00631371647151213,0.00588843227563353,0.00715358583935395,0.00532086930899908,0.00631231597772194
0,0.5,0.00213720010712248,0.00580399350074664,0.002937235554944,0.00633431513445796,0.00265725600697581,0.00580379992712646
0,0.5,0.00945779549508281,0.00596342025886797,0.00959264026876896,0.00663143026045755,0.00866806745080336,0.00596449527496993
0,0.5,0.00327832549846091,0.0063137288070047,0.00578573606195948,0.00709836272867707,0.00519019965339025,0.00631259687076836
0,0.5,-0.00527467057524828,0.00627069488135857,-0.00392103726794233,0.0069237359292003,-0.00361251334608027,0.00627173639715682
0,0.5,0.0028848833340168,0.00629282620011853,-0.00180282781320887,0.00722953819317666,-0.00161375772201235,0.00629322758753429
0,0.5,0.00414615012395405,0.00597908247565603,0.00596734360638926,0.0063833267975876,0.00564248839707908,0.00597798603568665
0,0.5,-0.00199550596902712,0.00605765818489155,-0.00218594890958219,0.00644829354033505,-0.0020504008038544,0.00605764182983167
0,0.5,-0.00677130347892511,0.00610605159439081,-0.00613661282852736,0.00621857987418349,-0.00594963221418299,0.00610681372998854
0,0.5,0.00451717629184382,0.00611276202298186,0.0076646183576811,0.00671799204603263,0.00694980747711557,0.00611073033121415
0,0.5,-0.000739880292517897,0.00605648287213338,-0.00475460899183477,0.00627194219200243,-0.00449296155623426,0.00605503606892926
0,0.5,-0.0106422764524657,0.00607694834733945,-0.0119649702594946,0.00644159556669183,-0.0115178482015908,0.0060755243726725
0,0.5,-0.00379592376947582,0.00614046243685706,-0.00466887849319008,0.00671471921948267,-0.00422271996813732,0.00614021464604905
0,0.5,-0.00684730782072542,0.00592506256608251,-0.00597479842429924,0.00651211698604012,-0.00538369944522399,0.00592641746074591
0,0.5,0.00167029205786601,0.00606967592906127,0.00265324741308586,0.00630806146292444,0.00257747748760592,0.00606939285406796
0,0.5,0.00109692423392109,0.00625115035244062,0.00258025199841303,0.00684179809066587,0.0023301088432656,0.00625085117968558
0,0.5,-0.00415807612016498,0.00594313562780737,-0.00699893460268191,0.00666065759664506,-0.00642985320092759,0.00594132140408961
0,0.5,0.00408780547396175,0.00614434041803554,0.00382154158406754,0.00695380459684469,0.00340491814083111,0.00614471056827605
0,0.5,0.00447888701922216,0.00611193468132626,0.00524981362543336,0.0065671500161515,0.00494486641261127,0.00611161486490378
0,0.5,-0.00815639855843411,0.00602151809807425,-0.00918503688446374,0.00683125988327887,-0.00818028864332093,0.0060214891364585
0,0.5,0.00577565131696223,0.00620485366466814,0.0081456909362714,0.00676153862137974,0.00739610309650872,0.00620332802830415
0,0.5,0.00661188273516079,0.006047235964494,0.0103670759730399,0.00642470437774529,0.00957378562666265,0.00604369600377075
0,0.5,-0.0101070904470437,0.00587278633509474,-0.00436328948774065,0.0063236093378157,-0.00402222510479066,0.00587936183122297
0,0.5,-0.000458288767869447,0.00628736517037218,0.00172763054639306,0.00669231706451016,0.00160913104275594,0.00628719797095313
0,0.5,0.00262345508260579,0.00611141854613276,0.000543965130776511,0.00661218668274927,0.000483920570294891,0.00611190272175411
0,0.5,0.000787235619010926,0.00593482602824076,0.00247803296065987,0.00621475697301192,0.00232130039596508,0.00593446581756552
0,0.5,0.00630506264448174,0.00611539922182587,0.00496294126501659,0.00665547934617324,0.00462822917560796,0.00611673330552337
0,0.5,-0.00208386373246643,0.006172314757521,0.00299060345931689,0.00698958455821328,0.00263326799214851,0.00617212833729805
0,0.5,-0.00324101763499255,0.00603854321090378,-0.000639409407870056,0.00664479449104771,-0.000581984986765029,0.00603929467853988
0,0.5,-0.0142184888142788,0.00590604545891636,-0.0135887531510875,0.00637029761490355,-0.0121018528201971,0.00591027960841331
0,0.5,0.00736304769504707,0.00596595693372394,0.00502241355612542,0.00628193513594831,0.00474952287697076,0.00596833237231233
0,0.5,0.00552551228515448,0.00613282362393518,0.00446293812899761,0.00696265907641844,0.00401548632002928,0.00613386828175122
0,0.5,0.0106713254853908,0.00631705982608768,0.0106235429010903,0.00710675722166166,0.00952296116465569,0.00631868010452631
0,0.5,-0.000701573890989682,0.00619810498787868,0.00166947727473624,0.00669652680411824,0.00155920988679727,0.0061979662491286
0,0.5,-0.00293401070215374,0.00612779973211339,-0.00484264493400024,0.00683379402534755,-0.0044037928294146,0.00612701679530584
0,0.5,-0.0043340917962439,0.00626665247440161,-0.00744496169320282,0.0067038054374404,-0.00697556244740963,0.00626454365539667
0,0.5,0.00898279909047872,0.00639545863630271,0.0126893687306677,0.00701010543302799,0.0116997589040467,0.00639159147985442
0,0.5,-0.00040322661366502,0.00592851550511742,-0.000428759428916456,0.00632327892514167,-0.000395051014016072,0.00592851599872323
0,0.5,-0.00819515078493077,0.00604610221443847,-0.00576801360263606,0.00655987032673353,-0.0052277574418912,0.00604904187564381
0,0.5,0.0018084209750244,0.00639632804314986,7.58421882746772e-05,0.0071779699162249,6.78646282176336e-05,0.00639655256580426
0,0.5,0.00489069217233786,0.00610198261922671,0.00585955860988264,0.00718567998201637,0.00486237682799929,0.00610200277251302
0,0.5,0.00579386900852894,0.00617302715935656,0.0104475353776234,0.00707738515433384,0.0091643211046251,0.00616939916829455
0,0.5,-0.00213828717426744,0.00601199853148122,-0.00367569921996897,0.0065985737043009,-0.00334570736722233,0.00601150629243844
0,0.5,0.00518904306361883,0.00629507926709284,0.00754938057131904,0.00746122690239232,0.00648921023495156,0.00629401368739301
0,0.5,0.000688382246267138,0.00623596898712732,0.00189402267605194,0.00687400405153496,0.00175641808896664,0.00623578357770979
0,0.5,0.00252870114594954,0.00622617243728876,0.00556300493084898,0.0068124830418526,0.0050173628166571,0.00622483607389013
0,0.5,0.00167819705235501,0.00582525723013225,-0.00031870015372625,0.00644500405717223,-0.000286126276524371,0.00582546855980612
0,0.5,-0.00338572757243523,0.0060527865841617,-0.00376685967171821,0.00666930051345599,-0.0034625482645781,0.00605274780369856
0,0.5,0.00228035462371087,0.00598576825772611,0.00921332471508863,0.00682851252368284,0.00804187596312316,0.00598132082461002
0,0.5,-2.57311263467858e-05,0.00603801566669898,-0.000340536007179345,0.00708231577511101,-0.000296685031098231,0.00603800920767842
0,0.5,-0.00257341004736901,0.00618330828508358,0.000178096212179136,0.00675868306983645,0.000161218628397246,0.00618378168524802
0,0.5,0.00118092929912709,0.00610206921012258,0.00457581523148949,0.00655077355717091,0.00415718376347511,0.00610090973385976
0,0.5,-0.000611555270211766,0.00582372914222706,0.000663455793122779,0.00643167003645675,0.000591618821694889,0.00582373099665491
0,0.5,-0.00586326203016244,0.00604701007377831,-0.0040952310530044,0.00663495801525105,-0.00373720860660154,0.00604851629163605
0,0.5,-0.0058394725969462,0.00605504458691883,-0.0122520479795771,0.00680919091511721,-0.01082839642122,0.00604891241196168
0,0.5,0.00134746662245102,0.00590813094565227,0.00211586252995906,0.00629239308511988,0.00195515134374499,0.00590797850524146
0,0.5,0.00699459702907359,0.00606881218533224,0.00852930248562372,0.00667225813984485,0.00799377699290756,0.00606771155838119
0,0.5,-0.00490516190117057,0.00604193659629547,-0.00341072656475125,0.00627857667153141,-0.00329628999092212,0.00604291136157105
0,0.5,0.01208926842895,0.00604854174603117,0.0104748498875123,0.0067488208079415,0.00977055750294825,0.00605228142263505
0,0.5,-0.00600583687976135,0.00586257667939294,-0.00835759690322608,0.00644639212116281,-0.0076608158075182,0.0058608416810857
0,0.5,0.0157599227718227,0.00610294654775884,0.0158327633041274,0.00690207868846332,0.0144489814954829,0.0061058373626799
0,0.5,0.00135041127486437,0.00613566225842354,0.00333363198600333,0.00628729601552172,0.00323150673446361,0.00613503759206151
0,0.5,0.0096694534993195,0.00619653550163298,0.0161105737607891,0.00668358065539975,0.0152758143540926,0.00618650910675059
0,0.5,-0.0127979943142422,0.00601818225948087,-0.0135652527382562,0.0066315500745496,-0.0121971114491715,0.00601929778193513
0,0.5,0.00592918944807167,0.00599910007757574,0.0015920008426017,0.00736978336055409,0.00132577748568822,0.00600158880394991
0,0.5,0.00691437739360041,0.00622263893766635,0.00887893177986602,0.00686891983406557,0.00806876249314472,0.00622140706733161
0,0.5,0.00218881928546278,0.00610435949957239,0.00307708281064042,0.00727231679916557,0.00262893420461085,0.0061042048457975
0,0.5,-0.00115932872738309,0.00610909846185476,-0.000605743445535864,0.00664949569967827,-0.000571851122778516,0.00610917256616736
0,0.5,0.00119389754854479,0.00593165279114804,-0.00209954225544128,0.00638862317899659,-0.0019448636143091,0.00593147462976676
0,0.5,0.00117942998599271,0.00618555536219674,0.00311170744115026,0.00691698334408975,0.002789916249449,0.00618509675697285
0,0.5,-0.00476030421979664,0.00646002726739481,-0.00362990185852355,0.00680534396883204,-0.00326424850894798,0.00646084220685418
