"true_ci","less_error_var","more_error_var","gs_ci","se_gs_ci","mb_ci","se_mb_ci","nv_ci","se_nv_ci"
0.5,0.5,0.55,0.522236119110626,0.0169765965923713,0.543161159307927,0.031933869306865,0.427147175100382,0.0177458418215397
0.5,0.5,0.55,0.514157790483424,0.0175559130429927,0.489234957239918,0.0285004140604249,0.393066231484157,0.0182285925245326
0.5,0.5,0.55,0.47912834601781,0.016526785215424,0.494207012891517,0.0297608465047047,0.391469439462268,0.0170841374100618
0.5,0.5,0.55,0.501459103574695,0.01623643850058,0.486184804210179,0.0295130694498225,0.387175553353306,0.0170736674036294
0.5,0.5,0.55,0.518850721673683,0.0182303699619757,0.534838968086855,0.0394241628569613,0.411868760059262,0.0187797808836877
0.5,0.5,0.55,0.48176078604444,0.0166686652509854,0.434597194516831,0.02905158378534,0.383898964704583,0.01722039725089
0.5,0.5,0.55,0.491681581941625,0.0167565065128555,0.483116498710646,0.0295974928112099,0.392325057931725,0.0173847747108281
0.5,0.5,0.55,0.524741755271574,0.0177235262657572,0.568887263949429,0.0384696646820019,0.431034510217795,0.018371799820745
0.5,0.5,0.55,0.496714144011728,0.0173200301032618,0.493135506948448,0.0353955966076912,0.385311312386916,0.0178831136076237
0.5,0.5,0.55,0.538846869443919,0.0180836373376823,0.505876132232843,0.0360488568879652,0.419201102844413,0.0188294816979727
0.5,0.5,0.55,0.505653284397554,0.0167136725315972,0.528163743230387,0.0343692369639148,0.407414543490714,0.0174224242925802
0.5,0.5,0.55,0.526877763467173,0.0179857087558617,0.578001013692948,0.0350520380679755,0.438695291667323,0.0185842463767997
0.5,0.5,0.55,0.518422921855352,0.017541457574046,0.546509945013748,0.0337156213451463,0.417846890526472,0.0181983355756826
0.5,0.5,0.55,0.481757486552121,0.0162492926484805,0.457597878998053,0.0277378213963502,0.388376771476056,0.0168692638315173
0.5,0.5,0.55,0.455139960863195,0.016303809966325,0.422971422708147,0.029350344532842,0.338772683150689,0.0168092992713364
0.5,0.5,0.55,0.51659186725537,0.0180468659371986,0.491937966955226,0.0323093486827909,0.401605661202415,0.0186171815122111
0.5,0.5,0.55,0.498386206212296,0.0173917691009271,0.507162241821521,0.0392688929719415,0.395204249108789,0.0179624050447944
0.5,0.5,0.55,0.556300479486461,0.0188478784134799,0.529672030697283,0.040156508273754,0.408738139469172,0.0195608567006983
0.5,0.5,0.55,0.520566265256967,0.0183216407313612,0.546706526405642,0.0338820593137942,0.434255669994239,0.0188300541529832
0.5,0.5,0.55,0.49593459210745,0.0169115217288983,0.529810188722917,0.0355298172182022,0.394149753565633,0.0175395027946908
0.5,0.5,0.55,0.478595126667429,0.0167012910807996,0.445110095279955,0.0258391010779912,0.375185582090184,0.0172409707136801
0.5,0.5,0.55,0.546507328715036,0.0191772882311283,0.571509509198872,0.0411780091771822,0.447982988228657,0.0197368983989399
0.5,0.5,0.55,0.496986558656475,0.0162233303778114,0.481761873390433,0.0314721726101503,0.406828151937405,0.0169532382638946
0.5,0.5,0.55,0.533569695303794,0.0184755847916856,0.509554852893072,0.0340069918789415,0.419890176684438,0.0190791118662563
0.5,0.5,0.55,0.512789925943787,0.0170946265578615,0.531001767899478,0.0397920686677394,0.415782192273114,0.0177886525815911
0.5,0.5,0.55,0.502752585088816,0.0173851251779733,0.548003637028151,0.0428653870134217,0.41108351671311,0.0179418842587893
0.5,0.5,0.55,0.48355587577764,0.0163994078431244,0.486482309913559,0.0314755304336894,0.404460456226731,0.0169670045846863
0.5,0.5,0.55,0.543728038478084,0.0180423509619491,0.552385545647549,0.0395223611371801,0.416827574196606,0.0188228599969793
0.5,0.5,0.55,0.515622076140481,0.0167951982285916,0.510433498777499,0.0362144737814149,0.41000561513606,0.0175944824032863
0.5,0.5,0.55,0.485596686691016,0.0168070703424896,0.478668286700338,0.0301401489939736,0.392285085833389,0.0173896340634376
0.5,0.5,0.55,0.466111220299726,0.0156591298852881,0.485130269384881,0.0288353704012568,0.381567216781429,0.0162587158552991
0.5,0.5,0.55,0.500516369782483,0.0170789249279267,0.542998797612587,0.0305841526051176,0.41589108411032,0.0176607402229954
0.5,0.5,0.55,0.479741657533519,0.0165300203390254,0.493926616763483,0.0329781270386689,0.378549247373247,0.0171343468325586
0.5,0.5,0.55,0.512691832187757,0.0187720120680917,0.49231876159229,0.0338703184953106,0.399806421905336,0.0191780501747263
0.5,0.5,0.55,0.494011991062167,0.0169679143257524,0.50629936120182,0.0357210246928257,0.392529984742668,0.0175676897187116
0.5,0.5,0.55,0.520620016894865,0.0169864007109103,0.534084897003114,0.0359706784400181,0.429986104535909,0.0177197685420222
0.5,0.5,0.55,0.479034652488224,0.0164526572673751,0.468643891034814,0.0258406836712694,0.379464153670282,0.0170480255269529
0.5,0.5,0.55,0.483976538569765,0.0159679408498791,0.464219082964746,0.0312545543286206,0.393213663394767,0.0166603935333902
0.5,0.5,0.55,0.521200443084508,0.0178007290654357,0.501117626313817,0.0308821851964529,0.422427140249879,0.0184096171708307
0.5,0.5,0.55,0.499703834661986,0.016858708106501,0.534515786024874,0.0336615757746807,0.407553052901439,0.017495839185092
0.5,0.5,0.55,0.501350694235308,0.017872072422117,0.45964380051613,0.029265629259795,0.39306181958544,0.0183659281464199
0.5,0.5,0.55,0.498192379172054,0.0173212026667265,0.523073101486988,0.03235054669682,0.421186496854761,0.0178286342838755
0.5,0.5,0.55,0.532620015670499,0.0186884501003215,0.521810932442434,0.0305639775318442,0.410137096025163,0.0192598335927618
0.5,0.5,0.55,0.511136735359351,0.0167983880736741,0.491262800053332,0.029248700192599,0.419177512757373,0.0175189966922206
0.5,0.5,0.55,0.548162220073525,0.0181883541963907,0.563891687400864,0.0370648996833936,0.44258563343998,0.0189599047328706
0.5,0.5,0.55,0.490103628136515,0.0164354116258828,0.553493246341418,0.0441798687820462,0.396808737210919,0.0170790117304615
0.5,0.5,0.55,0.503834214563547,0.0175987066184015,0.507982471694794,0.0443972059189046,0.381442741376631,0.0181704610183036
0.5,0.5,0.55,0.507228010881517,0.0174826732176804,0.51396614944607,0.0379746053407699,0.38155493878593,0.0181111457907055
0.5,0.5,0.55,0.48628646928109,0.0170288676716736,0.476491277376403,0.0349527402234577,0.38317316392122,0.0175772865025166
0.5,0.5,0.55,0.509321098920193,0.0171835257019514,0.530628553853774,0.0301556279210113,0.405495001494281,0.0178692590384604
0.5,0.5,0.55,0.482172848431033,0.0156965605971348,0.542149025809389,0.0517589834461579,0.375250856572428,0.0164767073676451
0.5,0.5,0.55,0.469847951456499,0.0153284155874399,0.483573136544742,0.0284749727746569,0.388529435680306,0.0159999074659561
0.5,0.5,0.55,0.552412702210837,0.019220915646806,0.547647656622314,0.0336248687196637,0.449521163697263,0.019816131148974
0.5,0.5,0.55,0.527371043024,0.0173288414569988,0.471207071634776,0.0279696978061156,0.405402151779241,0.0181514361499218
0.5,0.5,0.55,0.508749872887011,0.0178304851772017,0.488656156500188,0.0288910404241333,0.41232673227344,0.0183568269093391
0.5,0.5,0.55,0.479193058319821,0.015829656543812,0.443839002939292,0.0267646302637337,0.3617544503066,0.0165728921435559
0.5,0.5,0.55,0.511925401771681,0.017830013229471,0.537750779686659,0.0369239379321696,0.4281689845569,0.018353467409986
0.5,0.5,0.55,0.508486943646468,0.018371133569339,0.50839478684223,0.0338713161501495,0.406018961906441,0.0188156327956256
0.5,0.5,0.55,0.500587559448289,0.0175034106808993,0.485771564291514,0.031476913831709,0.390958101508189,0.0180676789664319
0.5,0.5,0.55,0.557552408881669,0.0192218958807067,0.512302381778961,0.0306065926416582,0.440686367058264,0.0198507996800578
0.5,0.5,0.55,0.492998949971985,0.0160719359814854,0.505980659814942,0.0370368673848359,0.392781586377486,0.0168379206252529
0.5,0.5,0.55,0.475572183459302,0.015863107612893,0.505375748656735,0.0379896253778718,0.390626229612623,0.0165024879338409
0.5,0.5,0.55,0.518217127801704,0.0175809353649037,0.47639855404218,0.0320345616909574,0.391674684485781,0.0182716900402373
0.5,0.5,0.55,0.516880202999057,0.0177032516061419,0.504407139305798,0.0345443184194418,0.416479275922068,0.018320355443556
0.5,0.5,0.55,0.486801713252305,0.016508666023445,0.473765288424403,0.0299242593014491,0.397166707240762,0.0171208092769718
0.5,0.5,0.55,0.460636416816755,0.0164391279878213,0.454672357267208,0.0305073983608978,0.357905733903961,0.0169322300401444
0.5,0.5,0.55,0.559966617973109,0.0195588381478035,0.570381877256159,0.0382041005359081,0.440430664794412,0.0201424112511084
0.5,0.5,0.55,0.488810565678788,0.0160802316336072,0.490992476394447,0.0304516157799281,0.390332939590297,0.0168097644896112
0.5,0.5,0.55,0.507437100255166,0.0180527948450016,0.510412329173857,0.0356322978019198,0.394877496906777,0.0185594205965733
0.5,0.5,0.55,0.535258876746192,0.018104537534107,0.536478724821445,0.0325534978196666,0.421459054809917,0.0187996743276563
0.5,0.5,0.55,0.473648530010136,0.0174477607406476,0.503798851725336,0.0313585535605436,0.402123698144869,0.0177992394377363
0.5,0.5,0.55,0.502748819731665,0.0169049646564584,0.451225793193291,0.0278850791544273,0.373947403328148,0.0176385343848778
0.5,0.5,0.55,0.489605338335615,0.0178180309777292,0.456470462666736,0.0310462862150271,0.388856150170217,0.0182434033730845
0.5,0.5,0.55,0.469923644545024,0.0166936984492939,0.455416700360836,0.0307374738472469,0.359668283868112,0.0172205375732642
0.5,0.5,0.55,0.535242351854159,0.0179808699484228,0.550938831113089,0.0355446495541893,0.440548455286648,0.0186577027471804
0.5,0.5,0.55,0.486535022554857,0.0169441318679306,0.484994129075577,0.0318635536138157,0.391477490752141,0.0174880588838514
0.5,0.5,0.55,0.513861768400319,0.0178057736432867,0.511200811356761,0.0305634477893533,0.443572219441419,0.0183018230989984
0.5,0.5,0.55,0.455552169483571,0.0160911133165469,0.426073840582476,0.0282073142968937,0.330574638845678,0.0166438095213426
0.5,0.5,0.55,0.493749307275717,0.0175815405970271,0.464659414993757,0.0301888852001092,0.379578166384097,0.0180869904821046
0.5,0.5,0.55,0.503503435801887,0.0174559854106028,0.47955852075316,0.0296203935087218,0.412032329201316,0.0180134651004706
0.5,0.5,0.55,0.513388713726071,0.0169245372398324,0.496058607178873,0.0366278580498743,0.398726318587299,0.0177074739113918
0.5,0.5,0.55,0.477542776808476,0.016116092608785,0.462274374453309,0.029974900147429,0.383147521504434,0.0167210315137391
0.5,0.5,0.55,0.485625191724848,0.0163406256614043,0.470969759001852,0.0342774903455813,0.373491085876026,0.0170346970918134
0.5,0.5,0.55,0.496288480994253,0.016335733821314,0.492781887431708,0.0311133716647189,0.398638546660892,0.0170659588177196
0.5,0.5,0.55,0.5092285746019,0.0170903751952487,0.521864617184425,0.034452466762819,0.395777354750513,0.0178001101404756
0.5,0.5,0.55,0.544455300732582,0.0182949464055745,0.51195120859925,0.0326929831547072,0.419027584270714,0.0190369141153076
0.5,0.5,0.55,0.484573831255622,0.015941709848138,0.477035363926138,0.0340472457969971,0.384786300575127,0.0166672886042151
0.5,0.5,0.55,0.511546272318979,0.0172405538627917,0.549573238932776,0.0387594419870347,0.400439648237423,0.0179420362541569
0.5,0.5,0.55,0.494737007870128,0.0168722232122091,0.56112238341714,0.0606230177747397,0.378298737351133,0.0175057385900334
0.5,0.5,0.55,0.51016173200524,0.016375393477746,0.530930234249427,0.0324064023797732,0.412515095125418,0.0171937326659147
0.5,0.5,0.55,0.462042483693776,0.0161041926022223,0.485426038079298,0.0275707344713722,0.379557998292149,0.0166124770739444
0.5,0.5,0.55,0.489151206328366,0.0173264122318534,0.484016877791111,0.0300718959494346,0.385053701273653,0.0178346545930277
0.5,0.5,0.55,0.462727033048324,0.0166198755917456,0.425978539284576,0.0265401156200626,0.35137113228783,0.0171074723718472
0.5,0.5,0.55,0.470302186493808,0.0159538175298912,0.540399985499781,0.0485221557188505,0.366948110074583,0.0166017163158477
0.5,0.5,0.55,0.50442475770594,0.0169517218239367,0.514035568902658,0.0329886301247765,0.409335992410941,0.0176079929907389
0.5,0.5,0.55,0.49852524790108,0.0169519552418649,0.512216197003981,0.031178517097216,0.392100849646905,0.0176025112094043
0.5,0.5,0.55,0.516633602660995,0.0168093566346223,0.461201966645774,0.0337810144549938,0.398194889737053,0.0176615185444071
0.5,0.5,0.55,0.551670885818354,0.019610957001649,0.583459432625626,0.0401978997017659,0.46149621628014,0.0201067761255992
0.5,0.5,0.55,0.506697719567579,0.0175818828925067,0.510465470215806,0.037411701276782,0.411665085691155,0.0181384374040818
0.5,0.5,0.55,0.454690128946953,0.0154995210523599,0.477116546441852,0.0316614309316703,0.354816137953019,0.0161238715932514
0.5,0.5,0.55,0.53991528452624,0.0184708027090716,0.558969985754587,0.0333708430867059,0.435256109072399,0.0191145367537602
0.5,0.5,0.55,0.478140570570398,0.0152183877380748,0.540956159797296,0.041999099976564,0.379883265006849,0.016032388807979
0.5,0.5,0.55,0.515859983832597,0.0173185543789888,0.52126205656522,0.035167597524775,0.420531833808038,0.0179912961099721
0.5,0.5,0.55,0.483643401466801,0.0159761684352237,0.514817303740273,0.0358981071278269,0.370445388570016,0.0167296776097574
0.5,0.5,0.55,0.531041223164152,0.0186870967081164,0.542256740823189,0.03832322919968,0.406320048676755,0.0192236837089959
0.5,0.5,0.55,0.524761973563489,0.0175498141978391,0.539674558028389,0.0306640835940274,0.409723876932759,0.0182775498384633
0.5,0.5,0.55,0.487043858203862,0.0165867211668758,0.472419256985323,0.0265217424090014,0.404188202057399,0.0171577672437478
0.5,0.5,0.55,0.484095149399466,0.0163252023595514,0.45118586383861,0.0288025890620553,0.382463718735516,0.0169894026360383
0.5,0.5,0.55,0.510187601758001,0.0171523384311727,0.549992800937829,0.0358168159460614,0.429677498051543,0.0177708989649341
0.5,0.5,0.55,0.453535812125797,0.0164832675769973,0.444243240501595,0.027368476207894,0.37210280048912,0.0168880306992296
0.5,0.5,0.55,0.501546395457105,0.0185440266550985,0.464352226007358,0.0301415920409519,0.385742134770926,0.0189122329016454
0.5,0.5,0.55,0.500586404595239,0.0169511035076852,0.484631438603158,0.0356561810136379,0.385553010273261,0.0176206605606028
0.5,0.5,0.55,0.48374599086709,0.0164830714668498,0.489288483240879,0.0308470962106026,0.401371368832653,0.0170506736585168
0.5,0.5,0.55,0.492839566517969,0.0178572568659922,0.48787744110267,0.0325050926479002,0.383460861747771,0.0183014236791245
0.5,0.5,0.55,0.481794346919426,0.0165534410914088,0.463582312409396,0.0282354794515999,0.383006159236518,0.0171455771184558
0.5,0.5,0.55,0.499861008037573,0.0173572724844877,0.487122825866065,0.0294970564116956,0.410216187136547,0.0178894888760224
0.5,0.5,0.55,0.48516560670375,0.0153060111266163,0.468408136249169,0.0276297858103719,0.379458134774731,0.0161802543983875
0.5,0.5,0.55,0.454003975750697,0.0151872469354506,0.424611031944635,0.0246244203510418,0.352921315832021,0.0158716346851359
0.5,0.5,0.55,0.489852406164798,0.0173416240629175,0.400996025197374,0.0279064724010387,0.387239853786375,0.0178528347712851
0.5,0.5,0.55,0.482102988773025,0.0166262054865856,0.45551936529086,0.0370264004379443,0.343514811013507,0.0172650854671092
0.5,0.5,0.55,0.489838342966156,0.0160794409415031,0.487749694000616,0.030520732771738,0.400886162849524,0.0167751879175284
0.5,0.5,0.55,0.49849147180553,0.0173118505375007,0.490955655860328,0.0394884835967577,0.380720975192585,0.0179026204332882
0.5,0.5,0.55,0.483775817123637,0.016008958434271,0.460432419710582,0.0266623382599441,0.383000380481572,0.016719890947116
0.5,0.5,0.55,0.554763704814549,0.0183539424381122,0.547387488374856,0.0313774763200952,0.45227345152988,0.0191336935914452
0.5,0.5,0.55,0.502719568253885,0.0175618885571217,0.537186964493647,0.0347067604368315,0.389417476568627,0.0181314378317484
0.5,0.5,0.55,0.466541024454925,0.016068981837356,0.506565813295129,0.0312982163004368,0.377300547271337,0.0166342330190872
0.5,0.5,0.55,0.502547797721983,0.0168912500494445,0.549051729938998,0.0378048128110695,0.398574904006025,0.0175669225646049
0.5,0.5,0.55,0.489076748920387,0.017083709091724,0.491061104926495,0.0392722034307785,0.393943319989938,0.0176091213274481
0.5,0.5,0.55,0.502988476943422,0.0177203263825614,0.506425328210514,0.0344881780958522,0.384220558561845,0.0182507326363826
0.5,0.5,0.55,0.45739667688252,0.0157287380459995,0.462505898098932,0.0335293044037018,0.348520186386692,0.0163229182918734
0.5,0.5,0.55,0.50982940675987,0.0172701576301823,0.524826246654109,0.0321634099829122,0.402962329322745,0.0179374812977302
0.5,0.5,0.55,0.474234770662216,0.0170945511388223,0.46811435474835,0.0339892769522747,0.347160669247784,0.0175666518784331
0.5,0.5,0.55,0.455396690321623,0.0148965558339659,0.426770157547566,0.025290937826409,0.357356209042691,0.0156325797648321
0.5,0.5,0.55,0.527269695186065,0.0172415601513492,0.532056611997588,0.0321348370020082,0.421605435622706,0.0180306760097477
0.5,0.5,0.55,0.535310355278984,0.0174379468355893,0.521715579394544,0.0346867806166799,0.429229536781884,0.0182476730194146
0.5,0.5,0.55,0.472481036934027,0.0157941461003605,0.473750064177914,0.0303050332082699,0.368754431302391,0.016486733560836
0.5,0.5,0.55,0.479208531838939,0.0161812152590444,0.502838397586553,0.0326838229493697,0.370498742987667,0.0168518709242734
0.5,0.5,0.55,0.509007139497832,0.0176454071895104,0.554556319820201,0.0372589370481751,0.422625266694524,0.0181833779905099
0.5,0.5,0.55,0.501543929668783,0.0165696921414906,0.523394222730084,0.0277526741155759,0.409461910119541,0.0172738176448989
0.5,0.5,0.55,0.525428880478659,0.0177665298656316,0.518457139335346,0.0345844074944442,0.435401763169376,0.0183986571483406
0.5,0.5,0.55,0.471926998196669,0.0165609421561612,0.448308231593169,0.032408209496036,0.365671448442749,0.0171078660354517
0.5,0.5,0.55,0.466542948869104,0.016250079936707,0.471094226729575,0.0290550177859934,0.359424095361204,0.0168182207350059
0.5,0.5,0.55,0.490111563853181,0.0167974269474226,0.5361316952111,0.0307810465707097,0.402141150471679,0.0173688670045715
0.5,0.5,0.55,0.493607756174784,0.0172336583885398,0.516160674575307,0.0320209408967085,0.389547785327919,0.017798433911378
0.5,0.5,0.55,0.531308128794746,0.0184618838911772,0.542202113650013,0.0342477466373635,0.426304004595747,0.0190361470740917
0.5,0.5,0.55,0.490663110240747,0.0170273795244976,0.48778816804635,0.0333198416879057,0.381341883255988,0.0176102638815507
0.5,0.5,0.55,0.461790679895707,0.016135394488031,0.462257431812376,0.0305041075641192,0.362698146413145,0.0166870070738525
0.5,0.5,0.55,0.507126977116249,0.0169714043585821,0.534898899576716,0.0394826696787568,0.402202883746405,0.0176821836865221
0.5,0.5,0.55,0.506781123232319,0.0168834676135351,0.480763923762713,0.0320961551981207,0.394883605514972,0.0176188636831322
0.5,0.5,0.55,0.523085789653205,0.0180503976279819,0.534637310172289,0.0365867582816894,0.425112876128723,0.0186299387949816
0.5,0.5,0.55,0.562061918564722,0.0193417910627738,0.559546628910281,0.0389261775364256,0.433543004409005,0.0200171277171934
0.5,0.5,0.55,0.485416573243824,0.0166282878367312,0.449229080860765,0.0307470788398947,0.364632093884568,0.0172819824694482
0.5,0.5,0.55,0.506842237231122,0.0170841397418019,0.511306402962903,0.0302556396863206,0.403998401255882,0.0177647340624819
0.5,0.5,0.55,0.508057007545859,0.0169428912612367,0.505535230729833,0.0310872762966318,0.403258513102126,0.0176472272054596
0.5,0.5,0.55,0.521394994726523,0.0185465071107747,0.495458858520053,0.029971879856692,0.419545286932327,0.0190454481110881
0.5,0.5,0.55,0.527155917274153,0.0168742651011883,0.502344744846636,0.0330762690995924,0.401386962790986,0.0178020517526214
0.5,0.5,0.55,0.500769267998968,0.0172356870240492,0.461525447720664,0.0308940571799381,0.388810822185212,0.0178501001247829
0.5,0.5,0.55,0.476537031306607,0.0164543621637486,0.435675651096062,0.0268568037477811,0.36126752465594,0.0170648747289856
0.5,0.5,0.55,0.506152033726661,0.0181947163457734,0.475880624379406,0.0298496483304743,0.405219889782592,0.0186464974716444
0.5,0.5,0.55,0.479192053296242,0.0168834104873829,0.457242545843177,0.0274118241285078,0.388397446449503,0.0173813570503361
0.5,0.5,0.55,0.464840478702136,0.0166432003235857,0.420355587716418,0.0287073555683958,0.33923432378308,0.0171421917831364
0.5,0.5,0.55,0.473185547864527,0.0167720736336873,0.510071058115539,0.0419214915920246,0.367638518194049,0.0172927927171469
0.5,0.5,0.55,0.515058330452926,0.016700084838127,0.576555760076513,0.0430524113402441,0.420735252494704,0.0174740293507802
0.5,0.5,0.55,0.484541256547964,0.0163683524742468,0.504386830201805,0.0301509658972212,0.391725122800383,0.0169934407868673
0.5,0.5,0.55,0.480081595796837,0.0165949333537268,0.535956322144474,0.0427120661974145,0.369885556495596,0.0171967486260413
0.5,0.5,0.55,0.517301194937961,0.0180984069100128,0.482526946313043,0.031729330671738,0.398897459407763,0.0186675991313877
0.5,0.5,0.55,0.500347247180004,0.0169660582574944,0.543402508306038,0.0294339698399935,0.413466732900635,0.0175749073041953
0.5,0.5,0.55,0.505469429235737,0.017277939520293,0.502311982139521,0.0285665086177503,0.405985931110425,0.0178974079442573
0.5,0.5,0.55,0.530999344024132,0.0168699807329077,0.508626676188775,0.0327051805993546,0.410457112604779,0.0178162721529841
0.5,0.5,0.55,0.492932668339148,0.0172351509862458,0.503657069101734,0.0384800477135298,0.381733083753311,0.0177951097033725
0.5,0.5,0.55,0.500387417253949,0.0162173343578615,0.457395329035553,0.029322895495732,0.383581462121621,0.0170566187503913
0.5,0.5,0.55,0.507427335221532,0.0179261936779767,0.529544981343406,0.031214338665814,0.442513013625438,0.0183562094984248
0.5,0.5,0.55,0.503797799297532,0.0161793034435179,0.482533127328413,0.0296114797717234,0.402631137007451,0.0170022640734333
0.5,0.5,0.55,0.466924594506472,0.0163060393717645,0.459742304030676,0.0273653808010328,0.37025056831801,0.0168541075183953
0.5,0.5,0.55,0.491023422006472,0.0181705789592864,0.504549678121761,0.0326248722357793,0.398775305608879,0.0185288248137377
0.5,0.5,0.55,0.49422642673806,0.0171988197712771,0.498265346829345,0.0311432476850122,0.397621226516575,0.0177516837404658
0.5,0.5,0.55,0.487068271721429,0.0172032839474099,0.48900244799701,0.0285126182526909,0.410376264119656,0.0176637867694555
0.5,0.5,0.55,0.524288899432974,0.0178222002196806,0.505591664429387,0.0304783378771996,0.431928623530095,0.0184263952198032
0.5,0.5,0.55,0.495723087472976,0.0166579025267433,0.510493732867473,0.0338375124893152,0.411346384078653,0.0172627639272959
0.5,0.5,0.55,0.494071179498068,0.0161738708917005,0.478515232130906,0.0270410470435375,0.391660593925823,0.0169294441760294
0.5,0.5,0.55,0.516750423102795,0.0181236969787224,0.485511202182289,0.0280505773075865,0.427241671464283,0.0186554613675061
0.5,0.5,0.55,0.530743658075346,0.0172473703208336,0.5455209143995,0.0386792666508044,0.416193574550065,0.0181122329511132
0.5,0.5,0.55,0.486960330208316,0.0168807175584123,0.463832379580944,0.0275516239465224,0.392321219010875,0.0174285694122592
0.5,0.5,0.55,0.512616055744062,0.0172191329012474,0.509897733510664,0.0312748914100999,0.425151584753583,0.0178426052971164
0.5,0.5,0.55,0.486183097074791,0.0164318546865063,0.488555483076948,0.0292126503669803,0.382181923097679,0.0170507540207908
0.5,0.5,0.55,0.497587158790615,0.0174342027656294,0.488673361195951,0.0284639336261237,0.397454503339052,0.0179728756741618
0.5,0.5,0.55,0.507353791251008,0.0175503175584288,0.502005032607069,0.0356879105832552,0.392659819141011,0.0181341509743246
0.5,0.5,0.55,0.520339238579824,0.0187787031760194,0.526488341207948,0.0331297843545186,0.416131767851669,0.0192257621864307
0.5,0.5,0.55,0.500759034715889,0.0168887965501023,0.50619831690231,0.027376402607905,0.396569384628323,0.0175658352448501
0.5,0.5,0.55,0.509670199674874,0.0166878185120045,0.499051748133095,0.0348420501071692,0.410971199770194,0.0174489237767261
0.5,0.5,0.55,0.524980113713771,0.0179180364329302,0.517360919675069,0.0376210852926868,0.415726438895616,0.0185794994987723
0.5,0.5,0.55,0.503477715150407,0.0176808848307043,0.50025528244715,0.0305418846171235,0.400843969648353,0.0182007236362591
0.5,0.5,0.55,0.516366185790871,0.0171778904739511,0.529363508491825,0.0326485957019752,0.417172026850667,0.0178912426508276
0.5,0.5,0.55,0.45028721966065,0.0161440866195805,0.42821333261046,0.02618575185843,0.363873143864936,0.0165978850273098
0.5,0.5,0.55,0.503371267980827,0.0177022761902836,0.492779473327325,0.0364873576761178,0.390636005916904,0.0182242051133315
0.5,0.5,0.55,0.489430584096686,0.0168586495905511,0.504124605959176,0.0342395175257821,0.386258840601033,0.0174488887133551
0.5,0.5,0.55,0.541145148018811,0.0176531199990775,0.558309772750553,0.0341201904828087,0.429681690460681,0.0184840674454429
0.5,0.5,0.55,0.48259647984248,0.0161071887666564,0.480998385763028,0.0331258752431903,0.39532087688065,0.0167598796388683
0.5,0.5,0.55,0.488395009214197,0.0164485007343903,0.4974291801378,0.0308949831895818,0.389661032744397,0.0171063765147333
0.5,0.5,0.55,0.492722080043155,0.0162891836024636,0.513389897085029,0.0303313048523948,0.418611801633367,0.016902479979508
0.5,0.5,0.55,0.512409654961662,0.0159443270041226,0.56135573375108,0.0382705344252081,0.403319838129268,0.016898927261212
0.5,0.5,0.55,0.513938738344399,0.0177135588737017,0.494829524864215,0.0307358479867826,0.423347179742893,0.0182753511902246
0.5,0.5,0.55,0.496665363560634,0.0167372365049438,0.486354389402209,0.0331509117396406,0.384604226979775,0.0174290262741534
0.5,0.5,0.55,0.485695549121904,0.0165429760829299,0.507403721634931,0.0322258322412893,0.407988251457325,0.0170997158757726
0.5,0.5,0.55,0.509027481254328,0.0172011287967443,0.524967705445739,0.0404501705602479,0.404033600217386,0.0178718880779656
0.5,0.5,0.55,0.504330981309845,0.0183820756936999,0.462389503930599,0.0281174476814509,0.419205506210447,0.0187892927879802
0.5,0.5,0.55,0.509077574963872,0.0178973485324138,0.548341693067444,0.0433415525939541,0.399632691703851,0.018448796724308
0.5,0.5,0.55,0.545155241776802,0.0188336879513374,0.590546556253148,0.0431094222661343,0.442048650306324,0.0194448092422603
0.5,0.5,0.55,0.493472016949058,0.0166283488212007,0.505406371920292,0.0381091783080831,0.359008966964339,0.0173517959041313
0.5,0.5,0.55,0.486811201667559,0.0162179092972911,0.480877979114862,0.0307799411481742,0.384080183876253,0.016923459910938
0.5,0.5,0.55,0.547343056101728,0.0187816451058626,0.576621846015082,0.0339646574758779,0.443611631709348,0.0194104226012102
0.5,0.5,0.55,0.4475067728658,0.0155506689800539,0.415667562549599,0.023790096397241,0.346437081828336,0.0161239739986312
0.5,0.5,0.55,0.461575329395107,0.0156045683732735,0.440923250294878,0.0267240304745545,0.354868954216693,0.0162759661500606
0.5,0.5,0.55,0.544506680726216,0.0184923645586846,0.567269925775234,0.0438963303301615,0.434713657063615,0.0191799913007877
0.5,0.5,0.55,0.46971449122789,0.0163842771103795,0.481528464988812,0.0324271820503127,0.38300081287571,0.0169064935360618
0.5,0.5,0.55,0.50201906165006,0.0174044012656298,0.473172152879973,0.0279615772183909,0.380087673529612,0.0180103711816665
0.5,0.5,0.55,0.511712758181383,0.0182353092508647,0.478493081499388,0.028753452689508,0.393544913044456,0.0187253921409295
0.5,0.5,0.55,0.464232894341767,0.0154832483698372,0.453430328228394,0.0282628189517985,0.366454347843256,0.0161619167513533
0.5,0.5,0.55,0.454419188155579,0.0164768477259466,0.459324589651715,0.0317705160336069,0.358523719459847,0.0169280935084354
0.5,0.5,0.55,0.478942112328632,0.0164193109740446,0.486234365984839,0.03179624153399,0.400494739413123,0.0169652552666641
0.5,0.5,0.55,0.533119886804862,0.0179375585450962,0.533257734325144,0.0378004539414001,0.426314849861745,0.0186485263380131
0.5,0.5,0.55,0.490442883375199,0.0162743903749118,0.475221481797228,0.0351098798898617,0.374370565905445,0.0170191089638767
